inverse_temperature_true;reward_learning_rate_true;eligibility_trace_decay_true;transition_learning_rate_true;mixing_weight_low_stable_true;mixing_weight_high_stable_true;mixing_weight_low_variable_true;mixing_weight_high_variable_true;fai_decay_wm_true;choice_stickiness_true;response_stickiness_true;inverse_temperature_estimated;reward_learning_rate_estimated;eligibility_trace_decay_estimated;transition_learning_rate_estimated;mixing_weight_low_stable_estimated;mixing_weight_high_stable_estimated;mixing_weight_low_variable_estimated;mixing_weight_high_variable_estimated;fai_decay_wm_estimated;choice_stickiness_estimated;response_stickiness_estimated
1.62944737278636;0.905791937075619;0.126986816293506;0.913375856139019;0.63235924622541;0.0975404049994095;0.278498218867048;0.546881519204984;0.957506835434298;0.464888535199277;-0.342386918322452;2.23292117954783;0.877655184983283;0.180268241052051;0.774765346563504;0.684503245804164;0.178769916189681;0.352005836706376;0.520024916670853;0.882858066416917;-0.0246007624057256;-0.333569701451515
0.86330234049744;0.015487125636019;0.984063724379154;0.167168409914656;0.106216344928664;0.372409740055537;0.198118402542975;0.489687638016024;0.339493413390758;0.451630464777727;0.420332039836564;0.884380313941565;0.0721479559778261;0.637583048024581;0.0782135399907477;0.117448818378225;0.590438915590184;0.379543188254639;0.790611577384146;0.510938470383736;0.436885924651947;0.731709275017803
1.70599631068163;0.873927405861733;0.270294332292698;0.208461358751314;0.564979570738201;0.640311825162758;0.417028951642886;0.205975515532243;0.947933121293169;-0.417928792902274;-0.394290573418279;1.90313887938367;0.825517826500281;0.359540958249753;0.406968860924103;0.594902011481483;0.622096233434954;0.292196762672913;0.22687595607526;0.909856639758379;-0.549348435516068;-0.463836658903475
1.70452778068769;0.505636617571756;0.635661388861377;0.950894415378135;0.44396415501881;0.060018819779476;0.866749896999319;0.631188734269011;0.355073651878849;0.497003271606648;-0.275828501016873;1.61150410486212;0.634090614955575;0.641933424151445;0.78056230737765;0.425618217416458;0.0641238652973676;0.90181637204192;0.604673304702385;0.28427386956121;0.29820974921584;-0.247541914324962
1.7649726148006;0.284950218024821;0.673225986452258;0.664279904418051;0.122814993899526;0.407318423056813;0.27528695131569;0.716669740639142;0.283384381628936;0.396198856849495;0.32657889231356;1.55533066743528;0.265732170782112;0.671610451404846;0.791498828979968;0.202061293993705;0.400370325628322;0.256224589966625;0.661725597112362;0.317733505818336;0.483038394123472;0.380248067033057
1.0119989117811;0.278875611145231;0.746617221828201;0.23693038411287;0.957345281619123;0.620260036077771;0.600262145507628;0.172604501647669;0.0903467381432246;-0.244737797356411;0.35857053125921;1.20378737398627;0.315550946448458;0.549904640328636;0.145111826481979;0.711637925389592;0.438745964092865;0.569931984708924;0.305396986958817;0.114548652069621;-0.267244907737113;0.249214340870653
1.785666638636;0.356503617127004;0.546401892991887;0.346681751254949;0.62280279065913;0.796624685308396;0.74587490154065;0.12553623135482;0.82239400675902;-0.474849498571498;-0.0855711190759684;1.62611637030854;0.40487953217282;0.604126161708372;0.393117515144991;0.681807539385557;0.691110060603828;0.713319135161674;0.288942018310876;0.727811821266763;-0.487990538983468;-0.157367495225743
1.50907327943259;0.558118051358972;0.427792595548456;0.2671940572742;0.753736074133061;0.898376325005631;0.728444033957786;0.406830134654488;0.938315840253697;-0.244572545062197;0.0331632406088226;1.26154369992069;0.695259130379931;0.235435000770544;0.290647099396979;0.635710787649673;0.809427094385816;0.71243104139618;0.315149795059507;0.729716785647342;-0.208570879478535;0.232672890225371
0.341806470498957;0.399263314281429;0.697649568457898;0.203676437129015;0.66632648848951;0.443066089408273;0.433295265575696;0.175239442394595;0.19320231176039;0.116421331646761;-0.230989392126613;0.370817266918154;0.610019504550999;0.420067770500686;0.100719595357786;0.34145735294598;0.698453753085769;0.749996137509213;0.219405613276962;0.487942444478786;-0.0154697868147777;-0.407900369785991
1.89201789016812;0.0915581428748301;0.908438370578178;0.509953037053204;0.614903565140055;0.31607120088596;0.0774874815154217;0.850614066003707;0.144526906948512;-0.129514207345988;0.122391433081251;1.7179662088619;0.111152935602408;0.858351734928139;0.397670551450242;0.534748426963497;0.327671921769867;0.127660681694807;0.864193464908705;0.11100619670587;-0.153649675833096;0.0859165205567363
1.74290429788336;0.507602207944769;0.788823165012461;0.4730306408997;0.828801698488441;0.322481588061953;0.976146535227356;0.278211040263144;0.0728308048124289;0.251223605872008;0.331188620534169;1.57443921930021;0.615570786045597;0.805913332661767;0.384469913820087;0.804406550972672;0.329604729433049;0.921679035799963;0.364034752817459;0.0784994172040552;0.215751749259107;0.495089625945758
1.27037275892601;0.0972813490916307;0.908439456239631;0.0350160215102984;0.0397496941127982;0.988567891226263;0.686181598460337;0.376689192738032;0.50432425279886;0.263495679287094;-0.451125203220488;1.6362798271791;0.100709841773339;0.697287459016171;0.0650960782161257;0.04037523251301;0.797369403585979;0.687102793343996;0.345758524852891;0.291909388477298;0.11498391535008;-0.347529252033189
0.175643688314832;0.797985957677618;0.655582372961194;0.0323355534464184;0.557066829681192;0.719801554892191;0.110408048956958;0.216647376280279;0.811020215616459;-0.361338117130733;0.381899200733092;0.153221321328503;0.646356472566998;0.294041194861991;0.589208589602049;0.379822972095509;0.488455410940257;0.212963321293297;0.464513216963753;0.57715372343614;0.349396474361604;-0.0567499912727474
1.79034155999121;0.834768311582722;0.00234875567974879;0.64020984616491;0.803182575087435;0.245130755184197;0.0641222317658926;0.263148319353776;0.102720361262892;-0.016280975166089;-0.0811155373487803;2.06278151530421;0.818332874697231;0.0602328272299045;0.530282195356774;0.765817369359743;0.318506804259861;0.199080137652607;0.34136978806968;0.122996048230399;0.0964855153861605;0.00940918963967313
0.656175482497497;0.753524141094147;0.836005824603354;0.253716352276902;0.53442501679032;0.435165232964158;0.157704145695579;0.600481203671839;0.937450760032403;-0.392241421224898;0.399981434728875;0.685830060349228;0.732089529306805;0.836972403835099;0.102441826873636;0.707012301248652;0.60947890817799;0.225964177835838;0.890106886145495;0.772569691836681;-0.525876698471337;0.139982376248442
0.232664192448803;0.646220067892793;0.108411089785024;0.983496924216579;0.248344038446042;0.606355720132135;0.816695272780671;0.830054212606881;0.489039332451187;0.26072825611808;0.415107935348786;0.367960444292463;0.302833447351882;0.699152623038693;0.403057950036373;0.28869621551919;0.198159566107807;0.476249333214839;0.739235436201469;0.313145725474304;0.376912256041322;0.235302586266426
1.94104557391221;0.608885538697176;0.719665612178919;0.302752325729782;0.459022394078519;0.0480286131823641;0.385352105175205;0.361716380248139;0.287584055249314;0.316712735890955;-0.0494719051314667;2.11337799124877;0.593934089716905;0.654731337975629;0.69208199281998;0.503471744680569;0.127302587230392;0.469028173879709;0.357508902926411;0.372873981675273;0.465235361983601;-0.0390637120837568
1.79959666654072;0.348368402231864;0.486310193286963;0.679517492334616;0.704121891203037;0.46088405674605;0.364272297195358;0.280265224232864;0.0762044335388465;-0.0553750289537431;-0.334293703448876;1.61800374892587;0.400705413976782;0.650916290472942;0.560848983328323;0.60071700249903;0.549411813764575;0.269799644050715;0.235003412340749;0.0780273604448602;0.0943694908507949;-0.305999388289509
0.521686703964165;0.493079306041446;0.855835900703399;0.724406283688824;0.199110301818659;0.157285874413643;0.370475519779316;0.862272004954744;0.684762628110137;0.134197879289704;-0.358676708813057;0.688792906170869;0.449611308509213;0.410064784491417;0.581867903430691;0.124319677396444;0.184219062909143;0.764156681289556;0.883894023355934;0.749147554754276;-0.0826902494715077;-0.171677272940667
1.98803375013238;0.983892883553004;0.964547891083534;0.666265239052169;0.726158176374528;0.334042554571979;0.522772766352871;0.273354365608348;0.718379028435567;0.278017556357603;-0.418935780470951;2.3488803185759;0.856823959887893;0.91236111361916;0.634798816587362;0.727115852825928;0.302978376997563;0.587399355948438;0.431781954544408;0.789561896895844;0.267645061855332;-0.469511011481336
0.174917700447853;0.30891538156382;0.230878404239435;0.90918705194888;0.93688434585519;0.0318788407443867;0.5936470432608;0.0438175218533404;0.424902843333343;0.0215812789401143;0.340339421490275;0.252259450213636;0.315300907816758;0.417978003979752;0.384204123805629;0.558819302306587;0.27365654183632;0.652496550567598;0.195713921175705;0.574842880922004;-0.602384167091405;-0.263338954558896
1.9772419950841;0.157717674744754;0.00291835029377641;0.24817996036152;0.346290120726571;0.233338712802426;0.755891184137008;0.225927682042708;0.448443245432694;-0.24055543340148;-0.154205486142944;1.74937435921951;0.190043932293925;0.0999671853026534;0.247599571455603;0.331110347464959;0.092264541943904;0.692131354558154;0.282372243271195;0.470708699523159;-0.219148296532825;-0.120470729616137
1.67994454644157;0.836670823291279;0.453072418339775;0.394758736326736;0.961595301654415;0.00817830248062723;0.398438689641481;0.487772273911447;0.618136762922027;-0.429990005931572;-0.357312080323396;1.62211141803243;0.7927606748955;0.394849958560838;0.377090317236813;0.899791280355844;0.125482499011305;0.339891676615638;0.52075258228717;0.521223508739811;-0.49048212232716;-0.411417274381034
0.10070498809901;0.54844947195608;0.0095178987256791;0.828363667546585;0.90854440365025;0.705296743968039;0.243330313461752;0.589231590840864;0.938899963410325;0.395502012450452;0.10622620517904;0.155863858041305;0.479665181356207;0.322692183517681;0.440447987666976;0.308619268989983;0.65786867342192;0.487392879305345;0.315220466569508;0.662847200687662;-0.853982415551753;0.657533028240481
0.790272033212928;0.43734220305824;0.0848827780712836;0.581377474019122;0.871681976441323;0.20690707709101;0.0946100322363238;0.18795219943332;0.667836576742059;0.23242090550251;0.13101044889175;0.839814697429793;0.469718747140909;0.10890518476252;0.662070626217148;0.856312132569268;0.159235219320061;0.170221212438527;0.191262748702286;0.667197832029998;-0.256142697698411;0.2368363511396
1.61053459527087;0.269027131586068;0.433979778983359;0.401806487264135;0.608142339434952;0.770087452045645;0.941123967428511;0.131464787784357;0.255722726526904;-0.121689192283293;0.493735695560811;1.94667837689828;0.22455202777995;0.362634881311333;0.271244405045541;0.449401066074503;0.681571114625038;0.745072457833577;0.166113898050339;0.277685267351503;-0.331859737338387;0.341019666534157
1.03713657452361;0.348701725027223;0.982874314821169;0.992010282672365;0.896157434562775;0.741580342770005;0.664736632915057;0.733362696825624;0.435916314688945;-0.100367825860217;-0.282108787938306;1.03069506995027;0.295491342569345;0.736703638406682;0.815964653442872;0.745389472969966;0.841455725756071;0.496284550341283;0.684453856886282;0.615560899126999;0.0366856440975975;-0.313637640337501
0.921008057173703;0.942528214362927;0.628342588725861;0.80638662045252;0.401540205625168;0.321394345466324;0.378806067071634;0.718969487975335;0.193064044961898;-0.0100132189877792;-0.379229201492127;1.00110404658996;0.886542263574582;0.592320622452956;0.548303201701023;0.415676568703793;0.337053898654449;0.503677331703403;0.622165560195398;0.458879429143863;0.164166308813445;-0.186453726762115
0.475984881162065;0.192684623156822;0.808697088764272;0.0666732847580229;0.195862462661189;0.974781870456444;0.575090438566798;0.58321359654909;0.950021650522013;-0.399960794448689;0.37873381266647;0.695797491832306;0.12553978954488;0.521786530324664;0.0895582040795291;0.13312354166275;0.470519590539841;0.380053593609829;0.495489778448145;0.822839840209396;-0.328515872747384;0.321053163496258
1.036543457151;0.84463194173241;0.228756576056597;0.428373048036282;0.368291142783557;0.696047825343944;0.944380682488048;0.217886250517214;0.753003796889367;0.0198385002717865;0.260074517796761;1.09332013076262;0.568313903676894;0.282060926271046;0.325388731529269;0.420062419522148;0.803523223307886;0.724273088310228;0.159796338705754;0.723408384978027;0.037543621628301;0.481988674903115
0.743967960391257;0.707605986488196;0.345655294339593;0.877157906709213;0.750527916904124;0.434425334008016;0.400660697960175;0.372937849313976;0.443250295360651;-0.11969259645313;-0.427287557613902;0.869733795703509;0.59631251382899;0.403538187359172;0.530769347621211;0.771149788675564;0.319732767533646;0.563352777082845;0.445973231687458;0.355727927764263;0.0110050742788223;-0.531936856118138
1.61183502359283;0.538926555930357;0.590063613392035;0.231141741381785;0.101946250640533;0.644644489342671;0.980138726709384;0.101722418921063;0.187866127394795;-0.490614641506336;0.338303405638847;1.60389123095187;0.726054191920271;0.638115454042041;0.250321987375006;0.108304273340205;0.504367988490161;0.903276462246219;0.23680917387039;0.267463141134469;-0.496486338458784;0.431699464796507
0.284148076543375;0.593313383711502;0.726192799270104;0.428380358133696;0.210792055986132;0.265384268404268;0.993183755212665;0.480756369506705;0.82775013186447;0.103238265822881;0.317841681068066;0.383477199075973;0.728022838647098;0.545287146320441;0.517232908111154;0.301229652898599;0.0876540895616703;0.741583219774193;0.571622002948753;0.662219551999862;-0.881627404058269;-0.21193557596451
0.39961330225465;0.366939058177183;0.71957202475292;0.125364821133519;0.429894235847257;0.0163534867198939;0.0710201582109448;0.71030610251391;0.80294782212672;0.410196621634692;0.41212369527331;0.568465984967726;0.181489802875048;0.713102352955522;0.0575537932169159;0.391707478549383;0.124855122481105;0.55830525373432;0.776431204972694;0.477170571812817;-0.0135416613090467;0.191518817080935
1.92697656114366;0.844872649140198;0.753106898724697;0.703049812286035;0.246623649018418;0.0399414953913875;0.462113180980447;0.117373812039105;0.16161997461293;-0.0802441601535983;0.166115353714377;1.63187435803078;0.919560335539577;0.791454665492888;0.566702415177283;0.234324266779909;0.080593907035032;0.476335086143484;0.265807807982886;0.267403015545265;-0.0952467771894128;0.331906547140102
0.74121188926705;0.638787885336972;0.889679086573347;0.482942333755868;0.629817868379091;0.465017493979997;0.109172860502643;0.113116377713374;0.10789230851418;-0.0542690418224557;0.438845036625008;0.664182399575857;0.702699822501679;0.762259584622257;0.47717295529713;0.469862774589362;0.477522460334524;0.217176388266473;0.291409702554624;0.129133669984106;0.582069204687752;0.598673346209455
1.98305855075564;0.107493243817194;0.334256834168659;0.0379589602640042;0.922406597999313;0.373141767132931;0.989160720830219;0.543456031093595;0.563316516800312;-0.31210138139055;-0.28450437125139;1.84141477906682;0.0777701235918914;0.449529880376202;0.0412995196586778;0.781168878808927;0.302399943218521;0.861704440152372;0.429257821615622;0.63895182827512;-0.0513855422580337;-0.303411463560468
1.42669076382989;0.252696410897019;0.270015009688202;0.481757359283581;0.220673729581596;0.354664189148112;0.637734017278605;0.749754307661468;0.492421401561606;0.117388763954745;-0.180546888738058;1.3315528483966;0.265311285497407;0.281988502190946;0.551973003178798;0.271865867953487;0.356795160943753;0.468901320754115;0.803852501062613;0.430806428256757;-0.017552400187316;-0.145745031266502
0.0740504432705322;0.176169340389678;0.232436637070023;0.715012793230278;0.770586055243288;0.589379482134796;0.87293878729415;0.453991393466129;0.983929045970749;-0.240038583238419;0.190669142380331;0.185127128657639;0.179698376212421;0.423937130482356;0.483523434923808;0.502926680945238;0.486749496986401;0.447245846090147;0.337865347513617;0.609550867194758;0.0114142799922781;-0.445777222676295
0.639455555832943;0.671066598933686;0.523950795320327;0.607800460893577;0.760314937511405;0.163862530614109;0.494361693992048;0.764688031197058;0.300811475261198;0.338865613935359;0.179807617396712;0.77378210989353;0.749010598343536;0.497173457659467;0.453227286152702;0.752984906818812;0.159269505901389;0.507126457375537;0.643236051187852;0.529545486959693;0.747830089699721;-0.0380860221386211
0.372732928858149;0.947337577515949;0.398056390262167;0.139151681124447;0.541372661862117;0.0305163950854274;0.548450043884377;0.396588617462299;0.760945615012275;-0.33721541797454;-0.0318998794042663;0.501045570713204;0.831407483269522;0.29900903935461;0.0175812430914834;0.492344946158682;0.166682793977433;0.673060162207971;0.440858986487924;0.182300482974798;0.0102017624808782;0.364783644136697
