inverse_temperature_1_true;reward_learning_rate_1_true;eligibility_trace_decay_true;mixing_weight_working_memory_true;choice_stickiness_true;reward_learning_rate_2_true;inverse_temperature_2_true;a_para_true;response_stickiness_true;inverse_temperature_1_estimated;reward_learning_rate_1_estimated;eligibility_trace_decay_estimated;mixing_weight_working_memory_estimated;choice_stickiness_estimated;reward_learning_rate_2_estimated;inverse_temperature_2_estimated;a_para_estimated;response_stickiness_estimated
4.07361843196589;0.905791937075619;0.126986816293506;0.913375856139019;0.13235924622541;0.0975404049994095;1.39249109433524;0.546881519204984;0.457506835434298;4.99999503149476;0.739364369926338;0.105692992105143;0.690684158093151;0.117447554468722;0.871806919395045;1.44663658484547;0.599182360963448;0.491811758018025
3.19658480520054;0.544716110526763;0.647311480293128;0.543885933999639;0.221046620579811;0.522495305777102;4.96852312060426;0.218676632399634;-0.394201726749772;4.8524360894062;0.508426550897618;0.550310803807494;0.483411384743687;0.0678868391945166;0.645546632838618;4.99999959431874;0.271622155359498;-0.158464061669603
1.3266101809646;0.924580895239601;0.223770404697041;0.373563807642645;-0.412499650423414;0.640116548246715;0.903084438765542;0.0450511074735742;0.223173479183095;3.03873169991114;0.890689241894758;0.104984751269526;0.338669703313675;-0.205912160159177;0.264921726963057;0.992201447324331;0.81817127001308;0.0787806010296097
1.88005557962377;0.523780036965869;0.26487259354859;0.0683572204708291;-0.0636729225198973;0.173853037365001;0.130535540774525;0.954678274080449;-0.0694034801405827;1.46847543932802;0.675324014716181;0.497646081388196;0.301125564726003;-0.205621253685983;0.62960151450238;0.0612345244659356;0.82636324454555;-0.205855601966887
1.11730988062926;0.312386342019254;0.584523478528556;0.829914141021523;-0.209537508452732;0.402554392063122;4.31028649216573;0.6147395502164;0.491187788329793;1.53999893916052;0.959546379288984;0.551374992635506;0.521186949832902;-0.174341138572539;0.872472889766482;4.68363590240605;0.677896574934012;0.475999752460615
2.49052243561355;0.487430654415445;0.229468774748017;0.0855522324090572;-0.432616686391093;0.888390934804578;1.1658384283483;0.861595759984367;0.211735093007919;2.17010329865577;0.932408041798128;0.512730065923914;0.0323807225088674;-0.347488931462842;0.714997575408264;1.55032674769804;0.364015221600042;0.274596640424448
1.29982639358434;0.758974161342075;0.993342763841508;0.356705749924566;0.25285784110301;0.110048497112667;2.98522614807202;0.430595200320603;0.23071801732159;3.36611740863698;0.871790692024873;0.506026005471471;0.469820796632201;0.119127240808832;0.295023806663104;2.72640071721941;0.458010487591443;0.0141801639316233
1.16757902812873;0.096226761208291;0.3845821992189;0.500272550942528;0.0702558688724061;0.976631596742213;2.4642759050756;0.400882866391995;0.494990261820298;0.918584065254941;0.777446941490775;0.654682614609027;0.338073795978498;-0.0434240653799895;0.945424887256051;2.97300237830507;0.0576692955852064;0.645308567682599
4.56098377126038;0.101129318887619;0.293294642967131;0.0515882053839337;0.00412818059783671;0.768375751898677;1.41492688107054;0.225360245794357;-0.168710357374411;4.03302269749153;0.207377248923894;0.313934202569775;0.247373309705055;0.0174055760693533;0.86591130281492;1.49617745867458;0.16479853861589;-0.241612175825574
2.46030325419766;0.258094618284834;0.0369662213086762;0.974381323033703;0.22642597902203;0.14796483038576;0.739472786857993;0.704824099106688;-0.119006477597482;4.26934916801074;0.185293161434555;0.613346372994228;0.617352264298773;0.102369499417777;0.408800912453537;0.381526808321948;0.835950660197798;0.00787995978645163
1.36340613427071;0.170274589896562;0.664018225811431;0.535851657583605;0.329109418219232;0.26736208064657;0.880778903113996;0.431186366407187;-0.0243449622015038;4.36870601001605;0.00617436543772202;0.399265083727898;0.456580442149482;0.0553176691576073;0.429748049921568;1.28967900875595;0.15894329170169;0.0109717174772638
2.01905811586008;0.750115800816356;0.487183502440431;0.384786122713223;-0.438591489774871;0.213691490822888;2.71936682232374;0.410644612260082;0.400963206050373;4.54187296395191;0.524183959079965;0.233875039783416;0.093134945756163;-0.36450131039687;0.174673881643332;3.64588032589019;0.74098505480172;0.281818723022507
2.53633362408148;0.113716441044558;0.49044565696202;0.599441720175534;-0.409783866879814;0.978224034127668;3.26509386289034;0.4611321265498;0.363758110483555;2.68468041089867;0.125094395169886;0.810567578419126;0.441167599018599;-0.437293366634745;0.979686853759654;3.13138713681003;0.551190605537698;0.244564511486525
1.6570570737095;0.603074701436595;0.184014863849;0.0874588502239265;-0.19108461843618;0.230878404239435;4.5459352597444;0.93688434585519;-0.468121159255613;1.44450287778305;0.239831035664367;0.548546558144248;0.0700176978760904;-0.0945566131273202;0.192730986455031;4.99999937482107;0.150738080223691;-0.600609349105825
0.0303702326598394;0.275042352548372;0.942771304822948;0.674259328016191;-0.114341605170405;0.856946289582242;3.37412443967854;0.608096918089583;-0.0605741629763265;0.461491453980945;0.657129401225752;0.283761299805354;0.810312180230928;-0.729019709302461;0.819803790654477;3.43465719819879;0.59918026870347;0.0136245701462666
1.23017600400433;0.727819490287377;0.288204888870018;0.237341669493572;-0.360340984957431;0.220730281527239;4.08773352353641;0.378229055354728;0.16551521926226;1.52150081102462;0.718825584607506;0.521937897438823;0.0411230146088721;-0.484867600373168;0.333326685805962;4.30616902833139;0.397255278167239;0.142879824599896
1.8681479018627;0.15231197775643;0.352260302965304;0.645097923322399;0.431936746975513;0.0933210352216629;3.69388885791874;0.0552673585389177;0.25715846949648;1.3491417082693;0.142736215972248;0.626225340548006;0.276622867058127;0.664446196627272;0.0796398339127346;4.999998303992;0.229550893572147;0.428862699862699
3.91804850054498;0.714807050474105;0.142166183546158;0.692918534836627;-0.106351047095784;0.127767835277924;3.2045219871582;0.497508484654534;-0.43602748174579;4.99999364931035;0.887016050847101;0.176249671399044;0.817681744523496;-0.168266853614273;0.310623153412985;3.28212486550031;0.714832240522164;-0.388672438784429
3.7578188699342;0.32375671765599;0.0664906497451696;0.923256904886424;-0.445639450130053;0.0679425854551938;2.8676719575369;0.439198573941158;-0.472631252394502;4.5808882329311;0.206052004133472;0.271158433843902;0.531856999154953;-0.352695026031715;0.415165709160147;3.49694938159727;0.297441624019775;-0.381873279480096
4.66559823597685;0.983758270635912;0.69303580316046;0.70247548464431;-0.128687815191293;0.064105941014906;2.21725877893916;0.542987352374312;0.0401620739189946;2.95837481342426;0.972838679659241;0.916908592284166;0.521915870672923;-0.206080194753114;0.118574425535208;2.23899556839107;0.91615261259936;0.118294017228444
4.5551520196539;0.550426888716037;0.59633581577638;0.0791452393029073;0.0766360373905486;0.898172311971638;2.31655283629673;0.398396426873099;-0.395538885201609;3.97728384729566;0.637420885021166;0.482181714674808;0.00997187364163592;0.0608270882012491;0.978002245389936;2.95046574772866;0.458931276047094;-0.379254401167371
2.31444628092384;0.807974927922483;0.360818241502539;0.971002979809595;0.0555173244310482;0.769819702776687;3.40060509564422;0.205199551020355;0.334622933076673;4.9999902892864;0.391714953804132;0.863364039395779;0.862370368548807;0.0348513333189628;0.282451740841891;4.37526989163157;0.343096068570147;0.260692249978664
4.25055498965351;0.816030924819638;0.132130470911246;0.760724168556332;0.117232468110452;0.397647218664938;4.20635991994119;0.038319707137773;-0.403794071959803;3.73091108893375;0.938479002056121;0.0206163839371016;0.747851601578122;0.290174603964556;0.454529570778261;3.61371931353838;0.0700818830562056;-0.46854474571196
