inverse_temperature_true;reward_learning_rate_true;eligibility_trace_decay_true;transition_learning_rate_true;mixing_weight_low_stable_true;mixing_weight_high_stable_true;mixing_weight_low_variable_true;mixing_weight_high_variable_true;choice_stickiness_true;response_stickiness_true;inverse_temperature_estimated;reward_learning_rate_estimated;eligibility_trace_decay_estimated;transition_learning_rate_estimated;mixing_weight_low_stable_estimated;mixing_weight_high_stable_estimated;mixing_weight_low_variable_estimated;mixing_weight_high_variable_estimated;choice_stickiness_estimated;response_stickiness_estimated
1.09395417291055;0.402969908979534;0.107040155400183;0.724166170480622;0.613682347960576;0.782968192518063;0.566620582441644;0.811319158706923;0.0767758602409904;0.444029193841664;1.45531163082783;0.377142254702997;0.257899071065113;0.665439043657687;0.715418149893344;0.794360492571631;0.6739637491056;0.56063744040492;-0.0560137631390564;0.673462528637958
1.26691007002473;0.986098096222032;0.207156646144958;0.75708394155577;0.886328109630447;0.472229859496957;0.158913526072725;0.810920785648706;-0.023492247283052;-0.383712467753816;1.13454250887566;0.965061428846659;0.224136313616737;0.799338308337516;0.915608339947638;0.353936097136489;0.24029272411387;0.757307015897492;-0.217243190941882;-0.138565411869146
1.04462956336765;0.397357100825043;0.47910978255359;0.993903639578547;0.604478457779412;0.944908646327276;0.49044221513849;0.437946559772269;0.272655572388859;0.244066567298336;1.20578968825117;0.46745126551913;0.478022671131979;0.719938775234985;0.444396706889085;0.695391819730045;0.517574941137926;0.356825982478007;0.188284875088453;0.258754714092245
0.137955692421717;0.166784582313363;0.947438262628722;0.811088417621082;0.710455692980488;0.970245561677518;0.998426789341871;0.987454806749042;-0.349913421981109;0.458478804453122;0.165135390562361;0.276883757833993;0.45120128482363;0.594884061998657;0.6637372615197;0.549770507293054;0.515212273740228;0.578489294867506;-0.10064130206796;0.0502157015733202
0.676149718058924;0.67111654953098;0.0523663190627388;0.734309066385156;0.499481777820457;0.943299937460375;0.289772416367565;0.376560426992884;-0.386244638349076;0.464850707268855;0.76738972409846;0.73799353317909;0.0985968263427376;0.659414612593249;0.530379999196232;0.912633523404508;0.302571777720371;0.319423744187391;-1.03641071052314;0.172149560627064
1.19566754464156;0.812232610355035;0.81457817403632;0.0894369651433987;0.731278705325746;0.903856576224039;0.452231787215498;0.0706876763586191;-0.258721844932496;0.231865059823696;1.07394354984764;0.684745600400274;0.80588926816473;0.249177705341261;0.728270098625585;0.857279411456524;0.426539049037881;0.158716852478364;0.00407160179555366;-0.00382207327452801
0.310922580657943;0.502367433727028;0.567732878272974;0.188271775739867;0.32419646346704;0.716037342838811;0.552928708571216;0.142281739817257;-0.119636440587333;-0.103430754788958;0.358283089225015;0.392121331085768;0.700344514901613;0.222427050835921;0.546722445844997;0.500054813853815;0.752902041064135;0.521273342694408;-0.00849737431578914;-0.130840404185571
1.07562505435509;0.134060600345818;0.540947224212142;0.857368192475905;0.198017363329941;0.155609101290637;0.0613777678138677;0.661073988932246;-0.481397358068669;-0.208897063435376;1.28093276199603;0.123979505079542;0.594253104593419;0.609099519657488;0.208304331955668;0.231599910975141;0.242999778330397;0.617154126980667;-0.541083854148967;-0.321344452212995
1.12894784356539;0.540981282819544;0.0689214476617044;0.988430867357282;0.251095440428348;0.315472991527951;0.300656948802795;0.0420390381653749;0.0279013007084387;-0.24397766623168;1.03639856256342;0.575761444003076;0.128560535736444;0.512813760475677;0.316733763585095;0.176624950958304;0.265325028667386;0.0916512224710277;0.408060166701484;-0.308590456430313
1.48063577295117;0.254168532971016;0.84558475858476;0.538154421989849;0.910136134062759;0.35070641014647;0.935324882715596;0.927719459132508;0.0877003603959521;-0.398237865619468;1.57221334365024;0.265275404362719;0.546908487463314;0.643787626612582;0.572299428937934;0.181018619901486;0.909232518453506;0.824547552636857;0.206141585066903;-0.322906238950542
0.667694166374499;0.205316778886351;0.494357067828648;0.0312089596566836;0.827574414768107;0.264257437743154;0.677499332357288;0.7938643359396;0.181843864737366;0.150759237451362;0.689105023266248;0.229685744499989;0.349911938966836;0.0301675967862211;0.613187133394379;0.257468929320197;0.444053744250235;0.635006826992663;0.0329701522035257;-0.122428585205801
0.159445742464883;0.572144113781267;0.831772314298265;0.347367804853563;0.779889004323627;0.708339230111793;0.590942358853515;0.376993696231509;-0.106174975236782;-0.0716911541651017;0.213155049356176;0.621073630209989;0.409692389506134;0.476236583541327;0.785958854418835;0.432707357796224;0.698849948543372;0.298622946824609;-0.0746707263222187;-0.0684052155779233
1.20375543187953;0.198503905239169;0.656757415222109;0.698357060238472;0.459680380401339;0.157659169447911;0.421785817063031;0.596054366496088;-0.17766850368846;0.330728820703439;1.36686192253289;0.19167631519178;0.663396893181096;0.725170847671529;0.294999269353639;0.233277062112628;0.345830960769701;0.592944577680928;-0.268697472736488;0.211067984734319
0.378250304663057;0.978558955309026;0.2537276599274;0.778546128041703;0.810784541101316;0.497952947745918;0.915723151614534;0.100983542995495;-0.364175410778197;0.358316796023346;0.509233206840506;0.922814388254453;0.321682511071669;0.238379518517649;0.676914769832099;0.398292054520708;0.756792119984029;0.303738451476571;-0.59414021578784;0.281896270887453
0.451323382696817;0.115936884070751;0.133966105678184;0.946523443660567;0.492432971268393;0.748213626946422;0.310935159548769;0.0077052847671536;0.115621671090482;-0.142426660719743;0.605561100186084;0.072426723622234;0.621320201100484;0.588266093025387;0.496753274439881;0.37611786298627;0.402778500607131;0.380883234678007;0.402014039702288;-0.128165607887035
0.627170209734511;0.553313579937445;0.792048062497391;0.79831408308021;0.863258540559901;0.797962204447309;0.00637641023078572;0.919901363134868;-0.482037758694405;-0.470583520122935;0.556348629838006;0.656078940905587;0.851414027031739;0.608159646732012;0.714738436102598;0.556250725120705;0.110769621438581;0.778717185371825;-0.595090428831772;-0.857008750796311
1.29890581079737;0.420616821916022;0.596440727235821;0.347088437706129;0.217626622893063;0.0378412965054163;0.153425431927021;0.373382238064904;0.376815022150563;-0.0588516879884347;1.03372645832175;0.442118522657022;0.659857857160104;0.355231202073639;0.32457684341591;0.219828941224461;0.219092514980073;0.498772081653065;0.802382315617063;-0.229607707838818
0.629483180090262;0.827169904331262;0.74316126578952;0.144311190410344;0.0682650940508772;0.532136538431755;0.743955283414338;0.835733619084368;0.220662984500743;0.387622612352668;0.675887933152762;0.901266934568951;0.730862988223572;0.11670137461512;0.2607967037939;0.430527581029081;0.677714090612072;0.715263287662728;0.244280712983417;0.879859679620125
1.77951518411443;0.490685670749715;0.31350772523628;0.762140386259043;0.954526366192397;0.645883779507662;0.485319557851113;0.438181870023572;-0.313617940662854;-0.0568657048577456;1.83763241020666;0.477668187129596;0.387797959214493;0.770498847743313;0.851087147276676;0.475539156439951;0.551818021206231;0.591246749336977;-0.472457246887481;-0.156141538923028
1.0701226864713;0.914517510824429;0.645663947350771;0.153469407799863;0.0521820026799924;0.0150507779820401;0.196362582832902;0.527712285118239;-0.352328056862596;-0.426866303704836;1.04085256623913;0.89204504287414;0.655219200376724;0.109189801940699;0.179476608905404;0.0818590891594892;0.235217140409259;0.390343715616944;-0.201129516755975;-0.275549546222005
1.88211289756581;0.661564946484972;0.214898375165428;0.913589800435506;0.380196750008249;0.0349822849409034;0.227345098973147;0.90688653803507;0.368988066508274;0.0824686688705039;1.78899504071991;0.741118327435136;0.147688554427126;0.648865484641975;0.533441647571411;0.0685175209121255;0.170871494824455;0.916729150184587;0.14181485819199;-0.00413654736535713
1.87364265725718;0.576272354062037;0.0801861870300866;0.413824842108441;0.180845024472233;0.995631187232624;0.520386194349656;0.885282695498373;0.148251521430719;-0.0337464096320197;1.651074550379;0.665374308489997;0.152916820731617;0.501627101375502;0.185581614505145;0.931758721063757;0.400454989782357;0.750589619745277;-0.105012071753131;0.0188593305511738
1.55162491088224;0.5989682964747;0.557221023059154;0.299707632069582;0.547657254432423;0.991829829468103;0.48341297047181;0.684773696180477;-0.0199831688041324;0.246520774837809;1.32636233831709;0.588242668408335;0.81508938413831;0.24849268919084;0.692821733283349;0.906319026492813;0.440994119071181;0.699642133368324;0.189409453460697;0.262879605752711
1.58165126833693;0.0511506610896971;0.296425847729493;0.272142381229007;0.913453811472951;0.605467095370523;0.502217451311879;0.736600448720886;-0.387876830394617;0.384489884652626;1.28001414392922;0.121174422393265;0.244616475770075;0.0728498297029212;0.385397484923049;0.390246468917193;0.41706497993042;0.816912662700066;-0.29155482237225;0.78789109516251
0.572095493987267;0.879016163320059;0.936543036972422;0.806209281954369;0.969084927113422;0.52423492220366;0.11286893511401;0.650234438862078;-0.309114032241112;0.356935835270173;0.609945215818317;0.899754751645992;0.769587786031179;0.807622449171121;0.682404336699798;0.468763924441295;0.254542637443418;0.789369540722622;-0.0489693453686291;0.504464522373341
1.63664064547569;0.0853419806648935;0.232836093164044;0.246046032482717;0.351934213272797;0.409084090828811;0.114243114777677;0.407214771262226;0.175930708273143;0.0430239407501194;0.631432422797689;0.153255332782932;0.404983864446764;0.487139536688286;0.713311894943507;0.325593015360127;0.453795779889657;0.439305495956;0.452959097734503;0.429550817575963
0.977239078910468;0.407010404102642;0.734918843743705;0.299904918967185;0.807136141451077;0.913664517168352;0.765108041299724;0.334211696126535;0.219337934780301;-0.466406835425526;0.92780275813609;0.519444162313972;0.676330391768347;0.385584942096056;0.616034568314755;0.552764273372071;0.705774224950161;0.298170773011557;0.466513603669878;-0.792029084951984
0.294336995191405;0.775228089906687;0.531261756843832;0.0878941964863205;0.900460695951332;0.86815118402594;0.0562998612769433;0.640056253376155;0.389264629794461;-0.152276807304158;0.401341994859928;0.750075353649075;0.471149035331058;0.0910549021804763;0.619024935339595;0.532614263982129;0.43585531396565;0.395784138137456;-0.0335795886192005;0.151937742533152
1.54128802201617;0.912260083517071;0.310679768102696;0.204717068840118;0.0728788179522709;0.587200686173216;0.542486621082793;0.644085818423362;0.0980052595596906;-0.0499802681180316;1.59144288737822;0.765435762735312;0.43554143029502;0.192080297397432;0.0549287244966233;0.489004533834481;0.628473939920555;0.622521567768492;0.0153748907821134;-0.0815861230524853
1.22373682905017;0.914600373605335;0.884110438157532;0.245313033938969;0.958201906958456;0.452296699863362;0.888558143908744;0.46485039369031;0.0852213613022599;-0.488320987900851;1.32851993026568;0.924013112196553;0.832906014906519;0.25026267235207;0.787223761565474;0.35663988104841;0.886648558115932;0.484481060178034;0.445445196660304;-0.828011131697242
1.26640500978242;0.14677739654492;0.565367033193397;0.403116857984051;0.0539818085177951;0.135984719774865;0.390509652996561;0.457555564498429;-0.168088937775732;0.357332663054989;1.42532028436743;0.121095847396824;0.466383551670719;0.450975280260851;0.197018567962256;0.313589401727595;0.421850516121103;0.704925376279171;-0.13005484253452;0.339260912438479
1.76435956111001;0.00184136063443696;0.680203428109989;0.282514608313118;0.821408632195107;0.294109431454648;0.390100290285044;0.951080809713353;0.335254610211636;0.390216671253305;0.731979923006841;0.0236126025162123;0.48926628557401;0.505929772823248;0.571817514965167;0.544860489928898;0.464837928753318;0.236777031918168;0.910390186609566;1.17764105609623
1.82818066454759;0.361124621035295;0.91104408015182;0.119121720497745;0.0348276901679443;0.904506728914641;0.930740878431636;0.589996197292355;-0.443551930277138;0.382159502849003;1.88565921259093;0.370484647105864;0.830818593816052;0.0857694318331922;0.0595555922873897;0.857629133634528;0.853510240868353;0.508478730400193;-0.540582265574367;0.339485195860595
0.460902602217498;0.626475535657307;0.243942257793792;0.442680123313793;0.782785582693547;0.715829336459532;0.244633404403314;0.737832292346297;0.407811867621156;0.342232477650557;0.505650301941401;0.492547734593647;0.224936088759427;0.392097772051048;0.739490305852967;0.46344244507463;0.231917155563772;0.792135455946008;-0.409361806732083;0.230281849341765
1.58908493914138;0.924433095877258;0.466307715142174;0.61356510606666;0.410488860573768;0.969224539040448;0.653199934403763;0.771409919806905;-0.0848251597258207;-0.350929291191985;1.52007469698321;0.880338334925967;0.311233404687685;0.586788219365241;0.639968861511733;0.791180038066561;0.722099724776002;0.85265414501791;-0.348803250860203;-0.211233420655262
0.721096888562351;0.404393724513204;0.225780108613863;0.669057078251312;0.957212846191017;0.431665129293364;0.803814209845457;0.798189196221954;0.495241013277042;-0.288195598009139;0.692203838876997;0.529850628386851;0.211484242250306;0.536325252945648;0.721596893148362;0.502712735427613;0.511808191831211;0.537684324772537;0.60762194898498;-0.375172267710584
0.988574140935009;0.985738675782726;0.17222661804526;0.950103063603143;0.382335092322349;0.447633358936399;0.359891306905956;0.144467011842652;0.316638916199155;-0.318288510022505;1.16725586415007;0.905433543513827;0.243244130346122;0.473543051124419;0.506481260447089;0.299387658988902;0.273339408531526;0.213454064342746;0.269042699109772;-0.364042195779534
1.6042014812933;0.369961325273633;0.362810980898383;0.27174128036864;0.259469306820017;0.994394376478291;0.0462633215190076;0.676333122761173;0.00168464769446808;-0.386711995475284;1.53898294425514;0.426762111788565;0.348674240484952;0.326608945826781;0.175531371635623;0.826125138842469;0.0688593933610453;0.437856337582484;-0.0815737746168969;-0.486074006639697
0.386963714826233;0.307074224713182;0.692954513388275;0.630359565476236;0.249823988840664;0.0434220177335936;0.53145145361482;0.176201447978594;0.0219020374730456;0.371282135692825;0.549815319572924;0.236539721149416;0.571671952606865;0.826119295773377;0.516472427427862;0.283337047564473;0.690451575134589;0.222461089394506;-0.311694894565418;0.315959489402422
0.283680840733712;0.0456813977750177;0.697994732962103;0.913511502068192;0.383545632290609;0.243110817299358;0.907097732647764;0.702017912868084;0.395637886893663;0.447973559242691;0.640005544674623;0.0444976779039413;0.293240024091083;0.749030490774851;0.676456830928599;0.582501741688527;0.473736265446564;0.66067651357946;0.759497546793589;0.208267672498849
1.59697846573934;0.686369819520236;4.8344557509572e-05;0.502657654353642;0.98561999575393;0.00700372094719215;0.0409293243773717;0.103422911335195;0.103406558356747;-0.453809713673764;1.47883160578509;0.65232793324769;0.0523925463632705;0.516398335082003;0.917818337678034;0.102155529356897;0.0590692847823386;0.155020654091577;0.390497995138359;-0.27548634831726
1.22713541395738;0.23493130398307;0.857609951030176;0.115304673120862;0.882515016894715;0.388909110536336;0.299822438021288;0.752914143117466;-0.234830498548994;0.0255483245397433;1.67411668711276;0.265048881727302;0.74984078672888;0.106501905266787;0.879349361646016;0.349073927609645;0.514928358274001;0.703890059678548;-0.455703988987822;-0.0422487943416658
0.668333176544101;0.593351992917835;0.901644291983509;0.842945140317962;0.868416133921232;0.103637198398485;0.787310609496386;0.405960894652325;-0.193033154319055;-0.473479675423496;0.848775773821161;0.514052864021492;0.800309035056635;0.669893451644705;0.624787044755173;0.157008106804421;0.770184369627576;0.349388116230981;-0.554112093737771;-0.253716929253009
0.290688646920503;0.0995088163553153;0.513675451399273;0.185054526935119;0.725277406636172;0.0386088369531696;0.175246858698871;0.848634144764767;0.329908835067938;-0.296038411677103;0.378315659297435;0.082867246512026;0.532298786507485;0.431914103589976;0.593544551032022;0.238153915147893;0.28702838282949;0.613039521971131;-0.52251880448435;-0.0785453144998808
1.69949171927253;0.7755979107193;0.299516570122497;0.872699031386631;0.375082793554892;0.79841957959226;0.816787431317946;0.999012957622323;-0.454911225327382;-0.263197332539054;1.84677119159856;0.853465785642013;0.189945503907719;0.845849867328919;0.38884817626143;0.815021089840756;0.803472550487313;0.890744170711835;-0.77873567255343;-0.304036728269726
0.471714757159291;0.770613012361659;0.160000757045431;0.0786548146581735;0.31065558709325;0.324245128628953;0.17690008416177;0.246012391699788;0.491838790960318;0.111304451430512;0.396297159116322;0.654013637619902;0.189979641457392;0.439063068417293;0.299987011329311;0.428356900028021;0.399646981961621;0.38806039696678;1.31457503257069;0.0306433403090455
1.90160516452799;0.734839930218717;0.618638060108836;0.561629980027797;0.227762630975718;0.885068365914219;0.514031908099006;0.418641067393353;0.275304498411853;0.197213773572511;2.06215610719274;0.745414331472871;0.495981856542093;0.457538800140049;0.210381920922806;0.670242899839904;0.534668905573011;0.518267231940756;0.152137964314525;0.108285974991486
1.26210626588689;0.73130294564249;0.118357834097237;0.973976377272467;0.124467282660163;0.901712976940705;0.0792069274493014;0.874109404098772;0.104860188754782;0.347550262561697;1.24219603894305;0.715602041204635;0.162065519718969;0.76497494828304;0.167189245441513;0.732351738611874;0.159574662381281;0.820653236035558;0.338282767790895;0.577004480193341
0.800313572224209;0.819352069083793;0.692175064376482;0.915341253027676;0.641535104393421;0.661277462222028;0.0134599549993701;0.86360530989591;-0.311852275481954;-0.235328745480886;0.849002288255352;0.711599012277301;0.635525238929823;0.766229104574512;0.641696981708402;0.534795021051524;0.0854356786575693;0.8351397251354;-0.519341611641157;-0.0559588754792546
1.97118158478125;0.246915388180145;0.76634835098271;0.666659834668567;0.536316437937782;0.900524617508558;0.666920523562836;0.543384778363458;-0.410728182519882;-0.472211747432685;1.8285531350449;0.342572640287222;0.689415593016317;0.712474487669394;0.6219889308657;0.775793002007613;0.711434022793547;0.579931964082188;-0.263417819425382;-0.537364072165991
0.64715408284513;0.749552039305669;0.223197530462774;0.955364066285665;0.0155628907660622;0.812394252926098;0.197126211849464;0.253921441836582;-0.050345119561797;0.0826603970468174;0.692547359242515;0.733488293581888;0.199077088745252;0.584705903598293;0.229660174909342;0.813630135430371;0.167224258470759;0.185052541306654;-0.11512728847429;0.146332280951442
0.770352293299679;0.856519478911259;0.922538973616711;0.256756247895122;0.578292714785851;0.327274680810468;0.474590334289429;0.74309371856119;0.170820867625192;-0.436109292245105;0.880293773127492;0.83893893280436;0.730097086176739;0.118409123112975;0.562583257724429;0.348771576043988;0.372093843185907;0.756855853661554;0.324282086770742;-0.184253348812926
0.463325933208044;0.209023331509194;0.609870564311474;0.612317772839133;0.995020589977201;0.989774818941714;0.722841980854519;0.828393537955305;-0.134446411124247;-0.353936456931982;0.501865217742138;0.429715126032387;0.484562820250161;0.243615395542027;0.772544038588961;0.44648802923031;0.497944497463208;0.446754509857228;0.0202349000188701;-0.394604481757708
1.7876018442511;0.0581105687137363;0.323031440438711;0.853496109183535;0.121565200515373;0.750045360020951;0.472667644379066;0.302544737104053;0.102322163660807;-0.287608153042599;1.44265521622245;0.0755865653040664;0.445103671259199;0.713188874283571;0.0836723585411168;0.864847700285813;0.394960125905918;0.306091317419884;0.357859432329174;-0.537669782058005
0.544960828658425;0.0499409979625299;0.165293429904062;0.969295197028605;0.177632055984951;0.460800409235046;0.72336380501781;0.491873666872008;0.0615132946674816;0.255446933707137;0.255801371970992;0.136060794895041;0.307017893425534;0.352773480782407;0.321608956850282;0.579716237320903;0.61820718508004;0.335291292427482;-0.393437107171221;0.691918140421913
1.6335456161136;0.710206340155081;0.696592184570644;0.236741520510262;0.135618579665825;0.295174853659942;0.126720378603304;0.384965118128149;0.464597848808345;-0.273397654640507;1.38811594052165;0.878513609145816;0.404449406710558;0.210336417253883;0.129752245143086;0.196650066951428;0.290287859239342;0.395245903856612;0.652431391223433;-0.260679011980838
0.939519615188684;0.464136941730306;0.610400142959526;0.959679787848499;0.281957118870223;0.933176809193157;0.255145671880883;0.782183774020129;-0.191939745622515;-0.228802729188792;1.22040101368508;0.470137307065278;0.585362393257315;0.827836798458653;0.396323094129796;0.54560862561807;0.259252086278786;0.867863179653712;-0.334721731149401;-0.128401877204852
0.0557487862635033;0.887354185509119;0.916563981238469;0.438493594040882;0.228194858606641;0.609147485144885;0.925358212842027;0.635608228440818;-0.445182901704824;0.49217898846144;0.116860899432464;0.430688673813315;0.544685113185085;0.42823968743579;0.518686405142507;0.490405424259695;0.582447783971443;0.502140267145617;0.14269401267282;0.270379568483094
1.13574091331939;0.82469879366587;0.965821891920729;0.0479516611183604;0.161864482606235;0.830603272818411;0.0104540126401519;0.657628312415079;0.353070200020162;-0.130487545034449;0.894660517901723;0.813755708719372;0.864024484040499;0.0605993266151287;0.139398527750699;0.746117570888253;0.171423498251182;0.548900167945929;0.85316502199152;0.15548872229168
0.926472117493488;0.457466624816858;0.589621886692176;0.734537107168521;0.999318021244777;0.827898840656615;0.279535348660674;0.831775632268155;0.0282072717524005;-0.492555570556901;0.902624840663067;0.545679516504536;0.529967501019535;0.583293709549051;0.861354129135557;0.628849932738947;0.29694737578472;0.731431471080537;-0.00298613881145157;-0.353565049527377
1.34117624800951;0.291549029058886;0.3234848864071;0.71677177047912;0.184228848250463;0.440327803839445;0.36451660734806;0.213506929577813;0.0335466028950521;0.332271452226791;1.36199135964645;0.266565453202516;0.383583091062908;0.690582644720477;0.162241519050215;0.417971200396376;0.507166790886847;0.225748894634439;-0.0992378542338233;0.389645841292271
1.49914321298093;0.581147886684779;0.952474571067223;0.21483120169211;0.20599101380608;0.985370475894645;0.516447182273285;0.23819125310026;-0.113777048207439;-0.287171773132523;1.26535792234151;0.680264178484014;0.719573218554133;0.25268601002343;0.278351090793066;0.916115709308045;0.741216013699476;0.14111838261022;0.0686800604250888;-0.185819498646578
0.941754848372309;0.626701922310267;0.20827921303715;0.391608292103174;0.171073454775069;0.58053351335252;0.276764193110911;0.0920444589065187;-0.239363751239118;0.337198596161596;1.04233185676604;0.474492292173148;0.231127705422668;0.603286643807209;0.601272184926148;0.623551805766766;0.353004492543759;0.243833492014955;-0.0238967088418344;0.443400229494993
0.561322106702944;0.868780219352542;0.802124437379511;0.48837729521505;0.973570420096993;0.527161593475838;0.217558215593604;0.196584561318109;-0.482307772708814;-0.155672122192062;0.503352691868962;0.881604221170125;0.765586047762041;0.652804461763744;0.714433759810514;0.548237973620954;0.289693650613418;0.290910235782013;-0.756548936603314;0.0344757520601045
0.467754197496895;0.785195301311299;0.870968878229753;0.553851549556792;0.897776136847503;0.948331392308573;0.299300560806682;0.49949543452885;-0.106332189097821;0.449051626841604;0.531258099266493;0.849399116374023;0.783011436256246;0.625829568986082;0.620331266531542;0.687171649509404;0.331617193561535;0.63390459750269;-0.359351245171468;0.374944605734916
0.831874245405819;0.794778737844292;0.876722795189703;0.353212148279267;0.815069047122709;0.123163293081419;0.348026345098499;0.460590141752836;-0.0446322193162084;-0.113887287683095;0.811547939908303;0.94053112489678;0.80707531803782;0.201228777384209;0.707993234979392;0.201201949225927;0.345554115199584;0.417176406644532;0.0505766866249848;-0.143927240551293
0.0594951745653702;0.84161703000848;0.753925388133505;0.0977848869017459;0.208484902429288;0.0869485714082208;0.865737826345279;0.0245884262971081;-0.248434931384851;0.115623187046213;0.133574048379724;0.597066192019997;0.421863683030233;0.545702590316585;0.366743412364863;0.548232891900846;0.283239172594713;0.62239167415208;0.0969239601115394;0.0866237682521351
1.78468040980092;0.845069562569298;0.597013420458004;0.417742026604504;0.557038707952041;0.543889672531406;0.718481132363309;0.372790494592272;-0.259808162935475;0.168805711840729;1.93445473640113;0.897461053613632;0.623483489089319;0.560908661491485;0.545821131631499;0.484989469357659;0.702870450646657;0.368249060926031;-0.421025197457283;0.0803531811569747
1.00368257666508;0.913344338746294;0.405492066875279;0.639675824030976;0.400630525852425;0.179643102280725;0.866369441234174;0.889201766642734;0.00909131697471344;-0.271659816801222;1.04668590341154;0.90800015620717;0.432200696449998;0.534128740444843;0.407954793132673;0.187080663657534;0.796277514993332;0.764056206832259;0.100459896902696;-0.465244824211647
0.173780795812633;0.507837916723294;0.776181861915856;0.503250424859825;0.0585337972929485;0.667995746918695;0.409678329233375;0.00104822150544859;0.174279897244377;-0.0386175082788645;0.0981429294307762;0.631788863961154;0.452239673439393;0.531782671830701;0.378278767840178;0.377034502046143;0.592948614301684;0.592859192730899;0.380247259136159;0.521543598687586
1.11987042726514;0.869756196509021;0.221178324963311;0.809546407713764;0.14423011164364;0.57476389319773;0.383761168228852;0.650604385526872;0.0471642670827456;-0.117088702667383;1.06733525468238;0.954978748140012;0.19598438863882;0.794062120763478;0.160137459508804;0.454395951613115;0.377378351547038;0.774651969176935;0.395263718004273;0.0137009596540027
0.219947242639739;0.418661615694368;0.160452294524625;0.0555326099918159;0.765425944704595;0.86084566420158;0.792024963201326;0.297176154546028;0.363610597492498;0.23224781543353;0.283585352794258;0.201319882492931;0.552385637854174;0.261961890503393;0.651983541194175;0.282759889697798;0.455233674800171;0.494290979778715;-0.337283557001382;-0.367372702674546
