id;inverse_temperature_1;reward_learning_rate_1;eligibility_trace_decay;mixing_weight_working_memory;choice_stickiness;reward_learning_rate_2;inverse_temperature_2
36;2.22833506314591;0.624177490700002;0.150796101045976;0.083741120463668;0.348259058258057;0.429216637163184;2.38470322712887
37;0.883629458846973;0.293502954339694;0.905608912355161;0.132706717384321;0.213437995853278;0.381434380246762;1.68070947714401
38;2.60371232394373;0.312646969496083;0.340326258255566;0.0664334212715466;0.416355335078077;0.81386791419025;1.34863375657884
39;2.93790175514943;0.422120170780578;0.76559260516663;0.717183518795076;0.058836965768324;0.26854772375995;1.481698703062
40;4.99999602883782;0.0158349961170276;0.782275902188685;0.0494255113599794;0.031436173970124;0.0516466869591017;3.04851699873581
41;4.51474174785374;0.862688683934056;0.371467137615763;0.682007342677905;0.400302594025968;0.736633311072249;3.7618402892976
42;4.82572641658747;0.561555082197464;0.268542660995854;0.660095640721467;0.439651134143906;0.774510024943732;4.99999996052345
43;4.99999942571458;0.606262355913153;0.574108104145535;0.0284458148631818;0.322972942660536;0.630103096038631;4.99999825454228
44;4.54056160967274;0.0320133591813934;0.875183464199996;0.0345461931008104;0.37292040700991;0.386028293965204;2.88636045643738
45;0.73125119018698;0.894549433232434;0.622001566784192;0.174198537174446;0.823376422722125;0.856091314522844;1.73607493056558
46;1.11500560935736;0.954491830439216;0.967537191949253;0.130877818067463;0.553118896981365;0.565210086178472;1.87988378443525
47;2.53734495256596;0.798441999207351;0.0212359494363474;0.19933771272084;0.279238967638142;0.779729031233487;3.164718286191
48;4.99999954018379;0.563934504227241;0.756887004937411;0.892757099317182;0.299056152976543;0.667080854534555;4.99999947175107
49;4.68972852348008;0.297423140741635;0.199295345441561;0.136870031572579;0.0842125002758008;0.0842731125767086;4.00217816853185
50;4.9999973141763;0.970638199302724;0.970167794814609;0.505148194720467;0.522926908691981;0.538235411202446;4.91248659099748
51;1.31572713050586;0.106723464696431;0.665339985211542;0.335623282568047;0.131451381196393;0.00560796829450249;0.6374299773795
52;3.04377799208827;0.35423156986126;0.0801897264043834;0.0466712800467256;0.109071371415669;0.157475765248734;0.486133144277079
53;0.826392636596757;0.122869232404771;0.679548704272907;0.550585648748889;-0.252144711210543;0.537035731253429;2.61065741025848
54;4.78808550615426;0.965426759950881;0.297670878951987;0.642642649938436;0.0871167272820954;0.32827899999276;4.9999991809642
55;1.62986977753117;0.622638037597186;0.38628370896762;0.157268878495108;0.199861399114562;0.0951276609726907;4.38238179557056
56;4.99999933750911;0.0823510320930626;0.901397580044077;0.365641418986352;0.225946276720716;0.384796443585266;3.36697809411889
57;2.56170403043557;0.155361524101276;0.225717872372604;0.293441263441505;0.171001387942986;0.0267836008873516;1.78397112724405
58;1.16821266370746;0.855876570249744;0.39539674795387;0.499850493448792;0.930036070497747;0.978806726924535;0.463252268915746
59;4.99995523882278;0.43139545936655;0.128980373467238;0.122846779109165;0.0657794110120248;0.151488573043093;1.90089672559421
60;0.772942817196467;0.934580997088703;0.89019867961542;0.0871737579754474;0.126287774606243;0.205462370998079;0.317121744877002
61;4.34298298252268;0.0592229338637499;0.154972870943478;0.0344466960190685;0.363091658080778;0.170482176434286;3.61786609069672
62;4.99977370761139;0.0718678016227539;0.763925142744861;0.0855401498040778;0.397602878492966;0.168384260818447;1.41102642879652
63;2.57343380245367;0.51389443014984;0.889257022466405;0.221542305273305;0.315057022218894;0.937162047580903;1.90469344066661
64;1.26530032891494;0.269246270667305;0.100552823756616;0.128291289454247;-0.0705513004602769;0.916772810139853;1.981025424327
65;4.99999700086381;0.14495840806896;0.291933328304393;0.316104867605594;0.0332209178810295;0.164704582619787;4.99999659787639
66;1.64624639969797;0.256449180297216;0.895473833814303;0.0733384372937353;0.419179227859685;0.626794071440362;2.10198580455525
67;2.97301013679226;0.620608133879013;0.968863889559447;0.123406086378145;0.0855316537618783;0.48018397376841;4.02073815787631
68;4.99999958020936;0.474560991644011;0.300756703819218;0.316170469428657;0.120950221330201;0.400115650576198;4.99999982624609
69;3.89552726134973;0.195171008732768;0.709948005268099;0.191164699729128;0.0819230036484154;0.542975544185554;1.98056121389409
70;1.95278367399501;0.204581570839517;0.0422180063081622;0.0633915604172446;0.138774992184953;0.160292594754612;3.61310285935156
71;4.72256337789986;0.266450327287432;0.157332135521566;0.120365667746551;0.155150564098567;0.46423757252793;3.45193389735787
72;4.99999753154429;0.24916070426818;0.603225240077696;0.275928550634214;0.119577614285364;0.35988083064093;4.41091911152837
73;3.33088784406804;0.839684911907691;0.67726127781006;0.897077504731034;0.266258985824065;0.18256101986258;4.99999964274678
74;4.99999993600117;0.408011615379152;0.232433055454704;0.580794344492183;0.331342394845419;0.276639334894851;4.99999997858378
75;4.99999760309243;0.291143508677704;0.956428465832411;0.382210311329543;0.167314483370442;0.845790561104627;2.40487548976154
76;1.73089105696403;0.6388666191754;0.842760633990766;0.396784519542225;0.843791451240792;0.953061959254858;2.92271555057678
77;2.25995731839896;0.915460348298644;0.643984212528708;0.716684209850594;0.430537861517206;0.791386432909678;0.690122161033019
78;0.985767364446316;0.307437285487744;0.52008395257141;0.966056894194701;-0.0766462736185972;0.578008798205314;1.65523802783194
79;4.99999955078886;0.981855077068567;0.989014519026341;0.535679576351357;0.187223806953279;0.651961931124855;3.48085403401336
80;4.99999855093054;0.836598128379487;0.921765480662318;0.839921136791551;0.253227281696295;0.655305210686515;3.25519085202091
81;4.99999925533182;0.213636427390988;0.958542373506524;0.0313377960361718;0.1546699545227;0.427620082511542;4.99999896636254
82;4.99999989651856;0.321620002237413;0.90788887380388;0.246546025232512;0.301124700823133;0.425439094926109;4.99999997977443
83;4.99999968910314;0.0315443672364809;0.871644886728838;0.0219609736340216;0.0985090130733664;0.383826540412213;2.32985421253798
84;4.71997067319261;0.639317991564262;0.472725076503712;0.959428880004569;0.0780120966750838;0.0305690936230846;4.62195717693162
85;4.99999823229258;0.018429298073355;0.740504731450449;0.0652988402314405;0.203735277244455;0.250368683518483;4.32032316773293
86;4.66621318379405;0.634037265278591;0.107932898350485;0.112476203711842;0.152033446778585;0.060621125151852;4.74301190343732
87;1.6098965527774;0.866629154883779;0.294102569514373;0.683517462557086;0.0927834248876417;0.492158988311658;1.33686527864691
88;2.75864166049686;0.0124535684241538;0.798525876450892;0.0420651060987827;0.158286342886057;0.330152848517503;3.19032412952213
89;4.99999961203419;0.0872070139400491;0.850154856189865;0.424625909731422;0.134910052328486;0.291266993929176;3.81600983147835
90;4.15919221631648;0.04548843913251;0.906693474332498;0.101655501618568;0.0529342450918437;0.464126832642833;1.2261036151406
91;4.99999166291199;0.945730749960334;0.0153028026601605;0.357453922050488;0.241436007655647;0.0815627025587591;4.99998989157413
92;2.69337328217743;0.858378018513615;0.711121687638738;0.0638314005922032;0.813950453756871;0.301580419450611;4.999999490565
93;4.9999997779623;0.148166125844082;0.47324284889798;0.0412153613809639;0.357573154474268;0.422100174008757;4.99999987417464
94;2.19545839556624;0.103835508865851;0.21951372171049;0.0634190302579694;0.0302656622415454;0.505384981422803;1.41642485529202
95;4.99999980568229;0.920783407622181;0.973880533662728;0.707876840813829;-0.00347868562768534;0.904933667672817;2.16189441300565
96;4.74854863082185;0.156297686054621;0.940519672994235;0.473848353048013;0.128743260894658;0.891777061330576;2.17070940138212
97;3.29274065293641;0.736566861639743;0.371411098367797;0.927438026619204;0.204609896833221;0.0825987108280656;3.27953564257591
98;4.99999898396316;0.0303945021302736;0.0266039839287153;0.00952905473225741;0.0894858918810524;0.365296381935853;4.48235528222459
99;4.78227701085856;0.584828671922976;0.986544048066809;0.0706546997280215;0.201678680973467;0.355474237284422;4.99999986456626
100;4.99999983992752;0.563755566049587;0.64120967080401;0.162973176195362;0.168777045438991;0.704804847868677;3.43021516045623
101;2.82275319237452;0.832823573562549;0.368662906451216;0.622795795044377;0.0787046691607565;0.800257587952688;2.30923823522637
102;1.68925599682142;0.533263319460047;0.958368909863782;0.0616855610832535;0.335482357733885;0.512669375776162;2.30678800622911
103;2.21372589198812;0.0252719540617214;0.767444309936951;0.0355305944709274;0.0659395310994983;0.937173388494338;0.562827550477981
104;3.266468105443;0.044412824690652;0.130855901591151;0.34575903141927;-0.054222419980455;0.9273023262869;1.41309381615062
105;2.25994006532025;0.261883578484683;0.967308173051845;0.0550912726064756;0.288170804773874;0.949118551109029;0.867450107436808
106;4.99999857158994;0.0235101357369846;0.0450627448191314;0.0177466624595922;0.173421878519239;0.306768332061031;2.50261087371936
107;2.36917382850743;0.120696611688281;0.853956496817235;0.0690195125210608;0.302526168919756;0.709101900925456;0.802563178148728
108;2.66052830624273;0.895110671185453;0.331220068997668;0.222037626648419;0.462795758841265;0.831846564654479;2.0356039085517
109;4.99999937262305;0.0559518153306511;0.90599976528977;0.402140931210644;0.0853821520438787;0.312223372550812;4.99999950182445
110;1.45385533939543;0.800580800969044;0.892910809211712;0.0824579383570081;0.824292347052414;0.496290259529625;2.16899187657813
111;4.36965222633561;0.0386703520513275;0.326320824718883;0.0324302389663483;0.243367217567398;0.506730991278545;4.94401936142148
112;1.69694242434009;0.350801538927448;0.330515570831039;0.175343720456841;0.39537068427746;0.797831711652169;2.51154517795398
113;4.99999973785543;0.0560093302290397;0.198804589933429;0.0165051820187458;0.198494113001786;0.148186365685063;4.99999982403235
114;2.34719542734593;0.729043980509597;0.982719779385953;0.0335817675087573;0.207583064751989;0.939116037312268;2.52201766605621
115;0.652766949404747;0.418182992864869;0.155864023376567;0.551490182282345;0.156569271579543;0.396006459995903;2.23719565772219
116;4.5426160925709;0.676071106224668;0.929093522507189;0.685903688832577;0.0550265871982421;0.579386400610983;2.51168438274365
117;4.3796872691661;0.30384464997148;0.923638228840655;0.797702919861535;0.0923448232525352;0.148690018574284;3.18774465421236
118;4.67373484108449;0.320852996972294;0.98176663379043;0.0931484831130536;0.260462056170272;0.840891066437048;1.22331334748284
119;4.7530411177479;0.555631806599751;0.90976178489194;0.0824283214300963;0.139461265013563;0.680247911299106;3.60284342404103
120;4.99999970719617;0.263351836326996;0.73519310274335;0.203788723401499;0.169477774437842;0.473146763862557;3.76877477087769
121;4.99999857644597;0.437468320625608;0.509569781202857;0.199260294892908;0.865471157485941;0.242749932102191;3.95262780086203
122;4.99999623678877;0.134300125643168;0.692668029931774;0.464233878395793;0.0710195393653625;0.386149569758086;4.73621837131684
123;4.99999695303115;0.601086493893904;0.319769919021497;0.573958421227906;0.296660591472303;0.406134251608769;3.9969590116621
124;4.99999868019589;0.481287737321027;0.475820945763978;0.358427298318883;0.266765939621842;0.530204047111049;4.47851910099356
125;3.40202447218913;0.737383831648967;0.04125860502241;0.639363968999194;0.111521470331206;0.281139408574913;4.06138967863604
126;4.99999994461587;0.472898170814195;0.180515019724214;0.932439818437329;0.319915239610571;0.598538911332948;4.99999995491295
127;2.49907366391355;0.102486013966893;0.552037473303991;0.0576557893130573;0.0357368177990773;0.627467612004873;3.16345033718028
128;4.99999250564388;0.450614704754694;0.642223407401162;0.363876160977044;0.211680712357832;0.335210496088816;4.99999880873245
129;4.99997842579874;0.0867693164197525;0.0257050503571983;0.0179369581107779;-0.024266890575078;0.520921300979016;0.0763049842810349
130;4.77198055397316;0.0425684542001652;0.70921913685738;0.198683390648413;0.106559502751606;0.23520033297078;4.82028403885256
131;1.02546301860156;0.796708328296984;0.863681138491431;0.594040700403163;0.140841644385979;0.400813717051508;2.82711809885608
132;2.03228870432044;0.226887527891107;0.146409683974236;0.794035788127047;0.118883463343209;0.111504895633639;4.99999998731384
133;4.99999871748322;0.898025803748833;0.316028480813494;0.683504074092255;0.15289259183977;0.345690479073796;4.63198550438116
134;3.05970914332716;0.145645968890912;0.596216995414107;0.930317744998294;0.0237417817047936;0.525770514973984;1.49597756087858
135;2.88050880266542;0.0554970252601296;0.770273440068077;0.508998226203992;-0.0235440723838324;0.0281520142840359;2.85161116326641
136;4.99999182263899;0.417775829095378;0.212041290510902;0.0479343504200918;0.142703514069215;0.0316000085363553;0.464116355403568
137;1.89338696028283;0.891454124259251;0.924868337418873;0.360874276997003;0.191175294488404;0.485932411571347;4.75184199064284
138;3.50945362256932;0.362846709088456;0.946858976984002;0.631493277386044;0.174560186778732;0.974776290925689;1.85755275920494
139;3.0623525631086;0.033252688290861;0.402022089426419;0.0404942162838429;0.243212740032639;0.483416963005339;4.72774919681562
140;0.401930783046356;0.425800295169652;0.832589722168927;0.107896449285671;0.214419242254248;0.679708103741082;1.62559181659268
141;4.99999862183166;0.79043702798404;0.944721266522991;0.0967336213176084;0.326546926555795;0.0282249407029404;4.99999935077711
142;4.99999921357767;0.20495871194589;0.974679187886095;0.0543691266358837;0.164773873851582;0.222724077871272;4.30555334233816
143;2.2113036065773;0.107246916709519;0.549510622555532;0.0746390079460899;0.0396008369909;0.195371759351956;2.64268029848368
144;4.99999885646822;0.226842884812583;0.059585503771369;0.0346425407438923;0.147064346727718;0.0768128034986319;4.99999673463459
145;0.275893976073289;0.555867185838708;0.55320609958289;0.459563610788793;-0.210102059935496;0.153238073022777;1.67847951507895
146;4.99999985815507;0.122129042946271;0.110804178025938;0.0340508777955944;0.512104299798403;0.187433320010158;4.9999999527242
147;4.99999789268838;0.416839469555674;0.0262604456672298;0.589257064141229;0.0245910605933948;0.164857484014094;2.46531656418804
148;1.12874442525705;0.612307806555751;0.871592071209551;0.0291142022095856;0.609507928711354;0.884203019099782;0.657085040746543
149;4.99999713586973;0.952006225278264;0.0925699637981484;0.771032443182325;0.241977055923245;0.629726811562384;4.9999997836866
150;1.70293461882351;0.979648564940957;0.963365057485352;0.332812296700214;0.343760935221198;0.884300421820778;1.4252549561837
151;4.99904655075522;0.386506127166053;0.0967333941295379;0.764803104228118;0.428268388333618;0.195806120354737;4.99999991536473
152;4.99999773433582;0.126275133504491;0.847659007799625;0.436002449325939;0.0710229867705758;0.79518676935163;1.70509483129617
153;4.99995677719999;0.297747314129354;0.95711742081695;0.264380506134742;0.0390962290237802;0.366389238860799;4.01906586838878
154;4.99999710661137;0.513056258978062;0.610036231296428;0.962871194827144;0.112807645006119;0.373747380900972;4.57639079188074
155;2.55442358683907;0.197938986700143;0.870378643357253;0.0957269015857237;-0.0333541560608525;0.102474528208577;2.89593376133427
156;2.61649802311049;0.177786695524271;0.846606082177894;0.0163626303889194;5.31543301820939e-05;0.124531213758495;2.88374621465959
157;4.99999962568926;0.918106049494534;0.418707218012925;0.594630705953439;0.140318034695868;0.684483734643691;4.1011580855055
158;4.99999876541511;0.414749591338388;0.956929863134798;0.636278280161296;0.19179473877013;0.556150598255497;2.70639505081009
159;2.64026853812801;0.0366167389351824;0.782628858435494;0.0996138063645803;-0.0226758287005893;0.0799162892561302;2.02350291222647
160;0.758287362155347;0.144121542080552;0.430594178128812;0.0862478401321791;0.337157568150475;0.852080699456423;0.377277423191625
161;3.43346450457273;0.98499160035166;0.895262183294414;0.104073697555708;0.49866313779491;0.565245733533521;3.73935810953956
162;4.99999976807896;0.962026031154297;0.88070990325958;0.821431082200198;0.50890855971877;0.472514193795333;4.99999997709169
163;4.99999758662874;0.0727774374678857;0.93469506665541;0.0441081158299053;0.170978930328503;0.619620595650512;3.03558186208689
164;4.99999916647437;0.41595157938323;0.981514691517419;0.0532655397264467;0.204872726515824;0.104233128254777;4.99999613175806
165;2.68900494503052;0.0812859155812385;0.13820098696069;0.0296602865461028;0.143220870396966;0.315787690930004;2.13882616862373
166;4.99999754366979;0.212660848021232;0.0232022047496567;0.0587253274778179;0.0994706988670221;0.0345955613915114;4.99990692630953
167;2.94306710265427;0.0414764764299558;0.788471721617925;0.154623005422406;0.0338930552728572;0.115742081075009;2.67369894019766
168;2.11972093417117;0.340098392194911;0.451006829903248;0.279883165034088;0.0410274987971873;0.0305375181905781;4.88580811403754
169;0.761166554355068;0.675202202440836;0.263475012607745;0.532070653791775;0.509992476763483;0.0330120714551457;4.99999751696441
170;1.6168880108661;0.214735699964784;0.820016909778763;0.0804239481430244;-0.0494049253272391;0.128212256825705;2.30028564792985
171;2.10829681212406;0.661562500815974;0.650359156022285;0.0424703788021116;-0.0620399186375376;0.665787527984657;4.99999994381007
172;3.41058596936334;0.263268297416122;0.953177231868552;0.107821620331768;0.13951933098424;0.388481308854046;2.6221847241763
173;4.99999972746756;0.42875909539959;0.62201457980754;0.227108002419866;0.884466422545673;0.0567415404394975;4.99999999189358
174;4.99999948855522;0.483050010507174;0.889157431856646;0.085119518161884;0.610439463849336;0.351408293553451;4.99999997040089
175;4.99999658000057;0.418295340972142;0.576856436041251;0.255101837518836;0.949127812067237;0.0538855301129461;4.9999996383067
176;4.99999137084479;0.0633819745785114;0.776947623239158;0.0476819325628135;0.230050762719538;0.347521022831091;4.99999827066693
177;2.8027726886781;0.0225787708358344;0.385123313512202;0.0214349490269138;0.0266387954122463;0.435579886118554;3.54988359816693
178;1.1544134704406;0.375068331019952;0.900869497594804;0.248554997710875;0.114361890592633;0.0539322477045323;4.37053219512804
179;4.99999888160626;0.225673109923767;0.542442081188828;0.0369269890831098;0.531362809233464;0.930349859676618;0.985055334847962
180;3.80854741513192;0.827825575886522;0.810839015900332;0.516726215996231;0.224976152917862;0.10022316485992;4.3311959821869
181;2.59039506508903;0.894192725961072;0.16892475107234;0.27117669650289;0.131302498485166;0.497507415603505;4.99999992489929
182;4.9999997319266;0.406814524200466;0.429243273797297;0.537738214559425;0.126556366224757;0.271283440933671;4.99999996553954
183;4.99999909858592;0.106386266396123;0.150793654633878;0.0315042338236361;0.412050828154623;0.624550382447065;2.51190643241896
184;2.87769514281789;0.894240095282843;0.0194714165740432;0.568685732498251;0.741585180803738;0.828833025375534;2.86954759341651
185;4.99999978860334;0.0714189387137167;0.455206562557888;0.0314429552721687;0.382698978563486;0.226458784254233;2.3004100067108
186;4.99999863193882;0.153573032855669;0.0639369242722922;0.0220037803931744;0.266383258493655;0.111161712901208;3.4033787017661
187;4.99999895613951;0.13459556980931;0.881284363404058;0.0548058319843344;0.204772451061666;0.15812666618063;3.27814123962071
188;4.99999446104157;0.0274169265742771;0.728548285663084;0.113963499075161;0.1475674227839;0.13137053629503;4.23582961829185
189;2.7880331668598;0.96038451789904;0.641834825182093;0.201510969356837;0.192402756771808;0.363997898859958;2.73504764771392
190;2.55248130436325;0.974097378859045;0.960457059786073;0.622792179526043;0.0328537141330925;0.667453111163085;4.23421875189025
191;4.17741027092811;0.30458231392908;0.979722730975092;0.0337014096004063;0.173396585247322;0.334018930449933;4.9999639349782
192;4.99998008245626;0.504404384287706;0.132207777101685;0.455774690508259;0.220811194667335;0.583445417095817;4.04276624842713
193;4.9999999380607;0.778866472325056;0.555901398588186;0.765823847599834;0.250943340782208;0.711096596626864;4.99999993094221
194;4.99999967301141;0.845782248605885;0.593115627112161;0.862359682973375;0.317972495197395;0.698071087288505;3.99162736756116
195;0.974727449763144;0.3035576096104;0.835217573076713;0.147531000690969;-0.149798426406772;0.0375634401380731;2.76410372732684
196;1.05140439725335;0.817544906812338;0.0618516334138009;0.245317700001655;0.0983648822379735;0.0162752007799842;0.762538191242863
197;0.502574937776688;0.406133622871109;0.241186051269507;0.755798752397778;0.240910706522876;0.0540816671025297;4.80808159127979
198;2.47798479793682;0.543279932053827;0.852848293437274;0.889146376061757;0.347945617879395;0.23298233233728;4.99999898270889
199;4.99999987478887;0.900141949658473;0.0329485101579626;0.444526275093689;0.337273925789862;0.689408068790682;4.99999991688496
200;4.99999603247607;0.213601371815375;0.96901701763307;0.488101167244882;0.259503559190447;0.56906393708542;4.78140948455772
201;3.02431365593629;0.72119476150571;0.371074178692298;0.397737907032879;0.292492921849264;0.109273835051965;1.91934111934649
202;2.52292805935321;0.0451018514375806;0.823186344802608;0.173675815544428;0.350290686118122;0.63890771555601;1.54166109050061
203;4.99999992963619;0.65424288626033;0.414451280485925;0.710662802759276;0.241131405152023;0.681036481457702;3.48000157219455
204;4.76480458949567;0.959520995128742;0.108522695061501;0.797615123133095;0.186136358429768;0.811081624108576;3.1841602729344
205;2.66565167545881;0.975224755492416;0.961100421819473;0.599479245760667;0.294679788815847;0.861541724151439;2.04935289570008
206;3.94118790715806;0.894201533604013;0.808158678408777;0.624251757906078;0.246170505540992;0.98471856938751;1.78126800011216
207;4.99999872935722;0.340325513515408;0.942048579069325;0.135471357579293;0.230533330097313;0.575066278074864;2.79551327640041
208;3.53690028159983;0.514869497515181;0.932493182509167;0.0420849852900743;0.527034857220782;0.711502017122936;2.56248668634197
209;0.794195211788452;0.940352331273237;0.174973270810291;0.46519343931517;0.179258639693832;0.883061357035627;1.56065967950845
210;1.56084526793967;0.553078048827242;0.957844000714886;0.317929802211383;0.490603320137693;0.422863960409436;4.08719287727856
211;4.99999991135037;0.403583114907241;0.122959963633577;0.744570778477898;0.344303608083004;0.899852633828389;4.99999987474954
212;4.99999971605994;0.716189099151047;0.444052966236447;0.814308346563148;0.257559212864011;0.598334839182004;4.99999985191419
213;1.31353856833257;0.893087115736007;0.570157591622215;0.337733657746241;0.148176724714354;0.0950076567795178;3.39111302421076
214;0.553341159133074;0.521041672736533;0.200506908837285;0.776709029005279;0.220777125794822;0.0279854769880962;4.99999973875603
215;4.99998882972241;0.0465012356733306;0.710970077565995;0.609862708622952;0.0916267394460735;0.106817760381968;4.99999952639906
216;4.99999921874173;0.815091843139812;0.355580349339071;0.934617560665968;0.0541815079879297;0.11319886420829;4.99999989519145
217;1.89776328636992;0.871349755879624;0.622158257093529;0.177379376840337;0.293469720975632;0.806519980328969;3.11973221268581
218;2.38419218007108;0.272617448244803;0.638532233649987;0.756049550333462;0.273742659544029;0.79728194060275;2.3163544873465
219;4.99999933392715;0.200119805173043;0.71435500619418;0.0302089227422775;0.188465886088931;0.206276207741589;4.07937689338129
220;3.94546789764758;0.468638306451693;0.153388117416819;0.107937553359642;0.160978253673882;0.254163113181824;0.836614418583923
221;1.8863497521237;0.207050354540301;0.960460269657481;0.0578590802499557;0.18340290864433;0.96098790633868;0.394767044485871
222;4.44757769686345;0.276630504319471;0.767040160158622;0.204639020973184;0.231737734763923;0.723423139106344;3.36713676035588
223;1.32076341799514;0.924648202889098;0.0515842518134355;0.278487785093798;0.160886535264367;0.125032624942995;4.57261819766654
224;2.36447351742082;0.561243219589143;0.588358501821727;0.457084859547238;0.196811269379328;0.0643250915303902;4.68578870756605
225;4.99999884238994;0.431117026524031;0.555818342568697;0.241956266483082;0.923080654060631;0.108148220383538;4.99999979193007
226;4.99999990345219;0.0454767033302665;0.276502990078523;0.0206167271506914;0.263773703804887;0.15787718274711;4.99999995532222
227;4.99999789050169;0.127738124240354;0.780851463772855;0.485388112500258;0.338552387895769;0.0805848329033416;4.99999996742732
228;4.04723789541424;0.347915709823621;0.261293235102812;0.0927445727387425;0.322738858626972;0.639459722983873;3.31019418922913
229;0.738133370542876;0.964396134616683;0.924391535164649;0.42339190503314;0.0945782025901299;0.87956449314144;0.495304760787972
230;3.72818798024046;0.50791777456385;0.942851271829555;0.541121649427879;0.276915813805593;0.596102722114923;2.63718221990286
231;4.32308744467119;0.85379481071228;0.468439732325889;0.598680945217171;-0.00461439291651983;0.591950279967066;3.74977420638706
232;1.27272077954624;0.163183394595854;0.80912668223491;0.0655663500999189;0.0934747236733816;0.756393045614886;2.57061732468631
233;1.79395316799325;0.963181675632965;0.022432358874522;0.21201113257045;0.188824426379411;0.154481598320891;4.11749123800033
234;3.0859378062904;0.101308255154691;0.766199344295307;0.0742306959581061;0.134814817271554;0.489194110773099;2.40370660181864
