id;inverse_temperature;reward_learning_rate;eligibility_trace_decay;transition_learning_rate;mixing_weight_low_stable;mixing_weight_high_stable;mixing_weight_low_variable;mixing_weight_high_variable;fai_decay_wm;choice_stickiness;response_stickiness
12_086;0.836835152958758;0.712684589501368;0.412038887303575;0.399591919503555;0.796559753072315;0.825009692902238;0.702646198962089;0.783520225690075;0.379877026193074;0.154413256318317;-0.285505842469909
12_087;0.857770410981656;0.0156128015499291;0.225170143885263;0.346600710513579;0.0275974514074284;0.83835975234933;0.0730855386499297;0.565087097701933;0.474778152856204;0.204033672425261;-0.498976662504837
12_088;1.42058237062924;0.0106664299785803;0.353535552068162;0.563765108416507;0.711190913890905;0.873363529914078;0.121628454238064;0.234521605464189;0.390212212148527;0.485694156138227;0.171244746175296
12_089;1.03148633715101;0.051547948769753;0.334590629401163;0.0737112017661759;0.750943564294057;0.704373890662492;0.447588571718377;0.834881172167886;0.323119487735494;0.770996223587265;-0.316661120080872
12_090;0.743346471091083;0.0264126657837237;0.200100333815324;0.526468673852275;0.0274739799795279;0.500144938408208;0.0529208888562171;0.760963279098127;0.275874094683852;0.039808878705824;-0.180847565341715
12_091;1.15635511546165;0.119694259092488;0.417644365317666;0.693651871483063;0.899417868747025;0.820410873438753;0.61330863869661;0.437388634530486;0.413976147934494;0.4973060366811;0.00665625103591445
12_092;1.30396847187367;0.0894138353592296;0.520428342692805;0.597913141676959;0.537665269128547;0.849032862538789;0.486589750130731;0.620569756017633;0.43320596827023;0.194765927900635;-0.0712775623332647
12_093;0.840082087340159;0.032448861775257;0.451346652588501;0.226627706039309;0.456004289753558;0.75868651596178;0.437289343753289;0.655281812993297;0.230228630483813;1.28167439392692;0.00253651334150817
12_094;0.341684112751699;0.0807009987126594;0.227547428820077;0.217310638603931;0.235049369554818;0.221606631274515;0.17306150600224;0.625214813986588;0.418133008095405;0.0177398777082885;-1.40689017553054
12_095;1.01383526416698;0.676620582502904;0.457820685754942;0.679957226754158;0.921374866726333;0.879832690182522;0.89243872068847;0.63251105212753;0.481864130928473;0.0138140502961755;-0.165352981607877
12_096;0.396071993953001;0.0373992314570318;0.174808123636687;0.751795868440121;0.0975261306358897;0.55289133961135;0.308431101125635;0.489913437929537;0.159171186031617;-0.41684920326208;-1.27279550347238
12_097;1.20800756638434;0.0654406911223579;0.206437994524734;0.749099869494542;0.610714399810006;0.839110655413853;0.303092650077517;0.774608856224094;0.296368074882157;-0.031790793897292;-0.00928959052020746
12_098;0.527430847971631;0.564268250955711;0.594057949047578;0.743775295958797;0.853035827538404;0.782665472320942;0.764729473289627;0.64358202037625;0.472254363421046;0.0150217302018345;-0.452448437166789
12_099;0.869445639536417;0.250380991668629;0.241136747252461;0.881204407867165;0.609659566729167;0.705092248572911;0.519883964327608;0.675912362950975;0.443550910966627;0.476110586445355;-0.149116339863476
