id;inverse_temperature;reward_learning_rate;eligibility_trace_decay;transition_learning_rate;mixing_weight_low_stable;mixing_weight_high_stable;mixing_weight_low_variable;mixing_weight_high_variable;choice_stickiness;response_stickiness
12_001;0.333413161955194;0.912818417536636;0.744396367746575;0.10563150490955;0.728323872701984;0.81010005607103;0.54587454572373;0.685883250460296;0.588879577170438;-0.62023213750067
12_002;0.413839418466132;0.135638758386094;0.0662125418101249;0.68071455812961;0.0668180769934811;0.878804090068753;0.111128568551723;0.696703807874298;0.679945775462982;-0.468461673914078
12_003;0.393420891220923;0.858810907207853;0.743592601580405;0.721802082957702;0.706364944331881;0.875276954487899;0.628587569262501;0.314507204794115;0.433684656514604;-0.221821853089595
12_004;0.58825911873154;0.934216791031728;0.822472985950331;0.745866576453608;0.828355598992143;0.887621863919543;0.567518124760135;0.693703635331946;0.302815589965108;0.0560203509018641
12_012;0.660699504473953;0.948295023113288;0.830884257870385;0.757783839174489;0.806906634003321;0.703260872461565;0.526486207393348;0.566064788088488;0.724395830205781;0.157921219176501
12_013;0.620188651511813;0.899262099161348;0.400601190289864;0.844588881517542;0.934309209824638;0.853117556920668;0.772768919191987;0.68297504059626;1.08057179899504;0.0203900556897944
12_019;0.31439726379336;0.900115083317937;0.644118957172457;0.255110875922981;0.233206159917509;0.879589096992098;0.289127788028719;0.657790271399333;0.012062547627056;-0.0377577057514781
12_023;0.742029765226341;0.813822161284093;0.24553983200014;0.826679233328438;0.801742617804328;0.860486102498225;0.822301619743812;0.551029450852869;1.19410128213692;0.279470017644881
12_024;0.516638426649235;0.854449821220408;0.366122996072339;0.701568971419262;0.768863491561388;0.621842342795112;0.523257882746159;0.465297029811992;1.2114981000441;-0.416829481378238
12_025;0.253224197113857;0.678038070144887;0.652598122525501;0.695609395656572;0.347930798079812;0.655236529321643;0.725039066450444;0.653527766255302;1.00655394955152;-0.822789046700834
12_026;0.560270720999225;0.941788452375497;0.643533697139719;0.781255669795696;0.885997003024182;0.716426476801584;0.657119826358983;0.418628879833498;0.132649024916556;-0.00653819359058071
12_027;0.376884442116988;0.648780724968795;0.197894896867018;0.64140785996515;0.735011749036864;0.901271648794524;0.254948580398503;0.720369893054099;0.34708626194988;0.015059376571292
12_028;0.271786798438344;0.0979494327984227;0.275169599544055;0.531828211426229;0.201491427512729;0.667021138383908;0.422582623861273;0.635621213115947;0.44518603854819;-0.0458210432344611
12_030;0.281455576109832;0.914697505871666;0.87650271767097;0.0618617417222236;0.726791397735851;0.346839886528323;0.811322471582112;0.125151997262463;-1.05158459247284;-0.151260657151042
12_031;0.759865081727474;0.859177637603305;0.801331846707837;0.622730111105152;0.747220612054818;0.67262720370902;0.844144682621611;0.639249514863448;0.674983097475494;-0.0643525714163039
12_033;0.32573043803154;0.0503824616729057;0.555697692220252;0.545271105985456;0.309031529791402;0.644587950416866;0.410576431319227;0.330757935529981;0.169873776565449;-0.634210521588989
12_034;0.676136410416982;0.922135542498076;0.584497441159741;0.888246623886995;0.703971247800463;0.851187533656665;0.784668979277584;0.67178170336283;-0.15924712662019;-0.208408262201039
12_036;0.408178795153615;0.862395432946201;0.483773884597301;0.592212814150103;0.800468948838564;0.825937547636037;0.601373881367099;0.547218940576062;1.09506466378873;-0.48722538832149
12_040;0.636317419667575;0.952059961931097;0.792000749868073;0.536903807076483;0.692005452371388;0.833547880300978;0.796743275267558;0.852013811738379;0.833269213715899;0.214475908667321
12_042;0.620310341751205;0.910180263069778;0.835805786720233;0.494916307616974;0.764039925887779;0.872126356251999;0.483940714595823;0.502907674479932;-0.211022487347432;-0.374060491378936
12_045;0.399439582457775;0.924180306704515;0.803050291027974;0.74898666633974;0.733098677173437;0.589732378387992;0.536177045670489;0.646720167774385;-0.0278472537798219;0.206456605556715
12_046;0.310486779014426;0.376892869966075;0.181501939358707;0.379387769318844;0.0691943867638225;0.891938312670506;0.324647499764963;0.535294152475176;0.466279025946562;-1.05702913068769
12_048;0.477498090436566;0.921118804792598;0.379554588941797;0.742566745434847;0.666176851752082;0.643065263422988;0.434481988463986;0.520134197519879;0.157024502824026;-0.747826935731399
12_049;0.625534898844155;0.911995115740301;0.814784881312232;0.205884735939105;0.803389336718939;0.924488342371874;0.496544623206819;0.76560080821869;0.00643285439955844;0.229655776017713
12_051;0.503320386977177;0.871682189565931;0.638942589801915;0.499752075407882;0.558645487305545;0.757854133727759;0.690258606519573;0.582010444062311;0.0888258817403992;-0.180191946972772
12_052;0.674923457655047;0.850261715823757;0.316310562845889;0.81411333424453;0.501086692315056;0.89595989333509;0.568698608108349;0.624673728284135;0.0907900487185141;-0.00312163915079622
12_053;1.03335006870431;0.888949543935822;0.378791013447344;0.853028179636715;0.810085442061201;0.76177085497636;0.673324691253671;0.733384955283273;0.143904806395051;-0.0864094737259826
12_054;0.297604578076088;0.57167196192924;0.256614581706306;0.759189238342366;0.147958373439048;0.869268436354421;0.304368262166302;0.853788025299811;2.80714463897242;-0.231535356649548
12_057;0.508204159333876;0.838491873339656;0.425019960139403;0.267734853769757;0.87272810469831;0.885100849807724;0.775796164223896;0.620181094614261;0.750196897496511;0.0112952629582451
12_059;0.426595881844762;0.84706505065305;0.46630319303376;0.860044395493917;0.619629732647428;0.821808964170487;0.613081986503688;0.798869468859506;0.0975644777105851;-0.318475422737047
12_070;0.448079462796174;0.924919818910549;0.576966437450889;0.795439603596196;0.819955573367175;0.866637512269325;0.843823947887465;0.761781100909704;0.21012221080879;0.0395576837667064
12_071;0.470281077928092;0.900990829039441;0.902288146624639;0.746853645813432;0.175071157996093;0.456851442687085;0.306306079891964;0.545576406106574;0.0908748410810931;-0.00942297488544492
12_072;0.254859477775334;0.335357248695196;0.287540875306846;0.685060007767561;0.239313013255159;0.497559477384814;0.361926520742774;0.822748788163688;0.554836032654005;0.0560684568986009
12_073;0.541811419545398;0.950649049737636;0.786234181327897;0.770097177641345;0.823502651794521;0.77750820694954;0.654775753080004;0.67970762477627;1.1544620990403;-0.298047450281117
12_074;0.751965026564687;0.893123156376044;0.220901433146323;0.325977883854112;0.87094225815057;0.834760157907006;0.846612934958042;0.628085655870417;0.146516684003469;-0.312571364143914
12_075;0.409317426752763;0.955315982950793;0.791681467493156;0.409799490433592;0.578362699256039;0.843786689906259;0.621387336971728;0.82140749627056;-0.210884445333118;-0.214764806809712
12_076;0.584457922786564;0.909689166754779;0.712736489177043;0.845602347631267;0.835482136296863;0.805901247496175;0.742113987699655;0.531164216208919;-0.25944608864568;0.107908693208942
12_078;0.558486834430575;0.816166242372598;0.409145498419097;0.643682020150871;0.810013621141858;0.834794416784063;0.431302134959177;0.642839969498032;0.414474202275666;-0.32556981812803
12_079;0.380535318965856;0.951754160722204;0.521937200291913;0.496342627380966;0.603858690997642;0.893302382523781;0.56823292994973;0.740396789268989;-0.876364914411402;-0.767292832986265
12_080;0.306011322879009;0.569987557891231;0.598265594450116;0.120669780075911;0.264793400966442;0.808321963954574;0.616589436829374;0.393211094611274;-0.0183230246385527;-1.82035818738961
12_081;0.588378457382035;0.962412492461185;0.422259213645038;0.848080227734981;0.684640102644066;0.930728132099147;0.886478147052787;0.828650540899121;-0.351127924771448;-0.0655109411940219
12_082;0.791953665302532;0.820844566073678;0.785588272568468;0.358834107041247;0.474592273965686;0.415222949753458;0.242702621257104;0.21880320794902;-0.152743480642773;0.0112209312768809
12_083;0.437009049428944;0.920303561493357;0.35560989401077;0.3766145290724;0.649022098273175;0.77466649838559;0.459600514871013;0.388898285356169;1.05399557276645;-0.130766425288998
12_084;0.49571930468276;0.203653153053546;0.105763298605762;0.711071549063246;0.0880545232869101;0.910178194194388;0.110872490446948;0.836936055862201;0.262719669526676;-0.629599193911397
