inverse_temperature_1_true;reward_learning_rate_1_true;eligibility_trace_decay_true;mixing_weight_working_memory_true;choice_stickiness_true;reward_learning_rate_2_true;inverse_temperature_2_true;a_para_true;response_stickiness_true;inverse_temperature_1_estimated;reward_learning_rate_1_estimated;eligibility_trace_decay_estimated;mixing_weight_working_memory_estimated;choice_stickiness_estimated;reward_learning_rate_2_estimated;inverse_temperature_2_estimated;a_para_estimated;response_stickiness_estimated
4.07361843196589;0.905791937075619;0.126986816293506;0.913375856139019;0.13235924622541;0.0975404049994095;1.39249109433524;0.546881519204984;0.457506835434298;0.93974560148651;0.199545814512274;0.438371769261744;0.00391578811447075;0.487109731408618;0.182450361246021;1.93781437967196;0.417442041550877;1.99993458632564
3.19658480520054;0.544716110526763;0.647311480293128;0.543885933999639;0.221046620579811;0.522495305777102;4.96852312060426;0.218676632399634;-0.394201726749772;1.14165907068285;0.0837567059481892;0.0030355872813291;0.104068569688755;0.787294888928839;0.627089451336776;4.99849576461792;0.498126591542992;-0.474734688890009
1.3266101809646;0.924580895239601;0.223770404697041;0.373563807642645;-0.412499650423414;0.640116548246715;0.903084438765542;0.0450511074735742;0.223173479183095;0.74012237895929;0.547918557206775;0.265420435488061;0.960295130998589;-0.529314988928583;0.0241397504237579;0.533540344431946;0.884435780886033;0.257986581330323
1.88005557962377;0.523780036965869;0.26487259354859;0.0683572204708291;-0.0636729225198973;0.173853037365001;0.130535540774525;0.954678274080449;-0.0694034801405827;0.069207528049826;0.00175166325936156;0.0064606553309332;0.891360572146273;-0.320100096646765;0.815752331549376;0.40596695524086;0.0705978383696838;1.00839101991045
1.11730988062926;0.312386342019254;0.584523478528556;0.829914141021523;-0.209537508452732;0.402554392063122;4.31028649216573;0.6147395502164;0.491187788329793;1.22187628364412;0.183792885653938;0.78154183582099;0.73185878355714;-0.0553142973455741;0.546188035427159;1.46092965401807;0.993411866469701;0.569175810805774
2.49052243561355;0.487430654415445;0.229468774748017;0.0855522324090572;-0.432616686391093;0.888390934804578;1.1658384283483;0.861595759984367;0.211735093007919;0.336569168526659;0.0939220536842425;0.65139885736712;0.791791155850176;-0.668802856214246;0.61072713753886;1.49306803474961;0.313581769447583;1.1086502934527
1.29982639358434;0.758974161342075;0.993342763841508;0.356705749924566;0.25285784110301;0.110048497112667;2.98522614807202;0.430595200320603;0.23071801732159;0.668527684677097;0.152108011822405;0.00443681979945633;0.576935817903715;0.731697042772704;0.0112762303213684;0.37452252811521;0.160693109009197;-0.0462496397247225
1.16757902812873;0.096226761208291;0.3845821992189;0.500272550942528;0.0702558688724061;0.976631596742213;2.4642759050756;0.400882866391995;0.494990261820298;0.143632413161033;0.59040010784905;0.373699714746235;0.382181644029026;-0.14033024363071;0.138891852469056;2.3292979237775;0.666183155039339;-1.47732858433672
4.56098377126038;0.101129318887619;0.293294642967131;0.0515882053839337;0.00412818059783671;0.768375751898677;1.41492688107054;0.225360245794357;-0.168710357374411;2.45658135538747;0.549249846335771;0.155047734883993;0.716821800729424;-0.0493320041283553;0.923869601394546;1.41420710459848;0.549214895545413;-0.350416357705456
2.46030325419766;0.258094618284834;0.0369662213086762;0.974381323033703;0.22642597902203;0.14796483038576;0.739472786857993;0.704824099106688;-0.119006477597482;1.04714719304152;0.330157604381726;0.534474204503918;0.296196877637562;0.535872486549718;0.46528361982253;3.71648226261595e-05;0.391631021814063;0.174109821690663
1.36340613427071;0.170274589896562;0.664018225811431;0.535851657583605;0.329109418219232;0.26736208064657;0.880778903113996;0.431186366407187;-0.0243449622015038;0.118224439348032;0.410832776793917;0.998678765608399;0.159732233990813;-0.266224244344116;0.00227987594946857;1.71113088537159;0.76823763678016;-1.85725773701432
2.01905811586008;0.750115800816356;0.487183502440431;0.384786122713223;-0.438591489774871;0.213691490822888;2.71936682232374;0.410644612260082;0.400963206050373;0.599240135201594;0.287513728607498;0.999269401707726;0.0258680234595878;-1.67727995977981;0.000283821543886887;2.10029135480839;0.442186275591317;1.03815334698248
2.53633362408148;0.113716441044558;0.49044565696202;0.599441720175534;-0.409783866879814;0.978224034127668;3.26509386289034;0.4611321265498;0.363758110483555;0.400805817618164;0.107429887626169;0.00531983119255319;0.0578072477155325;-1.99952630704222;0.85663089884708;0.87763282483511;0.233303040890292;-0.193097265572444
1.6570570737095;0.603074701436595;0.184014863849;0.0874588502239265;-0.19108461843618;0.230878404239435;4.5459352597444;0.93688434585519;-0.468121159255613;0.816275109062233;0.126557310104073;0.0800480227708112;0.316172478125735;-0.911556593364894;0.239394826632896;4.08070997954584;0.0390510891054782;0.18056887931469
0.0303702326598394;0.275042352548372;0.942771304822948;0.674259328016191;-0.114341605170405;0.856946289582242;3.37412443967854;0.608096918089583;-0.0605741629763265;2.67762478425373;0.49114107937098;0.587807541239103;0.295812565354742;-0.277931942870289;0.198775736504047;4.99988400141044;0.613581539019683;-0.125149563805427
1.23017600400433;0.727819490287377;0.288204888870018;0.237341669493572;-0.360340984957431;0.220730281527239;4.08773352353641;0.378229055354728;0.16551521926226;0.0855939889158258;0.00439022643855891;0.731460839059955;0.460557838670911;0.716877687217218;0.00257571937561082;0.643124822608767;0.186024743014692;-0.141793948554984
1.8681479018627;0.15231197775643;0.352260302965304;0.645097923322399;0.431936746975513;0.0933210352216629;3.69388885791874;0.0552673585389177;0.25715846949648;2.26669324678451;0.398126285687969;0.0100666439610675;0.14638901714983;0.294629890250854;0.0323199852316195;4.19679868379212;0.0749237680980196;0.129645298547278
3.91804850054498;0.714807050474105;0.142166183546158;0.692918534836627;-0.106351047095784;0.127767835277924;3.2045219871582;0.497508484654534;-0.43602748174579;2.01523255252631;0.981558102903159;0.00108319096165179;0.942201041777068;-0.433277139745718;0.980883661887289;0.877192748144494;0.362354812499171;-0.839880451674898
3.7578188699342;0.32375671765599;0.0664906497451696;0.923256904886424;-0.445639450130053;0.0679425854551938;2.8676719575369;0.439198573941158;-0.472631252394502;1.64278542716065;0.955832940451421;0.280481556341832;0.289152083712949;-0.678486730374591;0.765749893134177;4.04406442870607;0.612628704836594;-1.21024792061486
4.66559823597685;0.983758270635912;0.69303580316046;0.70247548464431;-0.128687815191293;0.064105941014906;2.21725877893916;0.542987352374312;0.0401620739189946;0.398408386657954;0.334598337515309;0.313574385809055;0.799175706042752;-0.396937054154103;0.600658510935061;0.0143739868848868;0.00219472126515644;0.726759778392075
4.5551520196539;0.550426888716037;0.59633581577638;0.0791452393029073;0.0766360373905486;0.898172311971638;2.31655283629673;0.398396426873099;-0.395538885201609;3.45788935020423;0.402078093192249;0.675289323421345;0.141666015726554;0.183871609780135;0.998736298499197;0.939624173157431;0.423729170263722;-0.710713271394539
2.31444628092384;0.807974927922483;0.360818241502539;0.971002979809595;0.0555173244310482;0.769819702776687;3.40060509564422;0.205199551020355;0.334622933076673;0.0194529217770736;0.789982562925838;0.651296030805826;0.788316225965424;1.94823175625286;0.00190405901376629;3.3419347852873;0.101392786343828;-1.99866896547473
4.25055498965351;0.816030924819638;0.132130470911246;0.760724168556332;0.117232468110452;0.397647218664938;4.20635991994119;0.038319707137773;-0.403794071959803;1.84602411562113;0.045653954976159;0.508260016645372;0.774599727242299;0.989902199769982;0.240288820468371;1.06445262417836;0.898803274692531;-1.1854496200422
3.42657810964409;0.412440482165339;0.111788722708257;0.491835063078308;-0.0384476162211487;0.877058141059825;3.30119588738592;0.277964838412501;0.157168216036714;0.0737221721323953;0.379402502209832;0.313298660800077;0.326560963028694;0.632833665334905;0.612502858426295;1.06733364636104;0.646251664122929;-0.556143822128066
0.281499306384716;0.640056253376155;0.889264629794461;0.347723192695842;0.166719506046494;0.454460742891694;2.23439468964354;0.0170310231720651;0.361417656196086;0.0172982143606678;0.298988619687981;0.280478100685476;0.390690904488918;-0.610128662443572;0.483267005400252;1.22403713294491;0.279465327802637;-1.01384649276173
2.58349851688472;0.538151013594407;0.271513995624893;0.378256980450822;0.0121465727735417;0.515418545179978;2.34466839386554;0.154167158186831;-0.284873919481374;0.906227626771068;0.5250987108739;0.508118949160244;0.540284108957094;0.878209058328213;0.220124230963495;3.93926236052554;0.697107100614581;-1.99997536976144
0.309807978243327;0.153040789539826;0.755653792294532;0.495833218424375;-0.115630920836043;0.288317822217499;0.931832322145373;0.947337577515949;-0.101943609737833;0.00792494912475557;0.312970566219402;0.956173972717399;0.293329491312222;1.25704167010988;0.508695324209333;2.07229162874164;0.257346336272598;-0.90596128542911
0.368661109193835;0.396909231442454;0.77220409585751;0.572535518845722;-0.0969308656358141;0.523322004017897;1.96243007149959;0.0670251061505053;0.278518886564804;0.0182058753775318;0.77339801319861;0.205720430419228;0.384624474430223;-0.764799067391966;0.737703148013721;1.95503845522439;7.44550583955627e-05;1.0226799228454
0.678110072524198;0.238739364541859;0.859359462229851;0.914478276499064;-0.492392389977699;0.246181557902457;3.04864848429226;0.984513582283362;0.479311190044503;0.569011480581167;0.00227178246548699;0.173122984675449;0.753888579391444;1.11694929435794;0.00505841079695373;2.02085502885936;0.960003718781437;0.511501180843855
4.97059976458404;0.744640810683006;0.982235113456661;0.951381996639724;-0.028392230492075;0.987535598807767;4.26460556176886;0.309076975220888;0.451736091303245;3.3762083721717;0.804963895315261;0.222765679038944;0.366189008296281;-0.186681317717727;0.149260829746016;3.07800713310592;0.193052601684105;0.554134128597438
4.19682782337722;0.520610263165607;0.381409152890155;0.619245249772216;0.104760217036584;0.535554668956034;3.65055823297;0.376313284606446;-0.378258120107787;2.82394399090248;0.219926063424316;0.303619919313592;0.0483825700081233;0.122917091235574;0.786663029230303;1.42149386245318;0.995924559499668;-0.726223677806267
3.8891955706664;0.440182119351492;0.630499928301014;0.31402469620271;0.421815284507743;0.223324620519386;1.87243135929105;0.308144382373381;-0.462177525877061;3.69901270597505;0.687944617034143;2.04446235667444e-06;0.00574625838567087;0.274322463386992;0.192631966676258;2.48808906032982;0.00718759438379178;-0.271365345377897
4.51542339505522;0.189999378694629;0.992615197724179;0.326499595591164;-0.27245650422591;0.943710729255865;4.05423437068383;0.924444160009448;0.218502000394367;0.943284316263607;0.2924449106566;0.915880863654322;0.408034361065081;-0.921865337350349;0.396241642568002;1.57162894643133;0.120106632374132;0.597285861690748
4.08263670933234;0.72006311209402;0.12204180665446;0.0829542278320125;0.33912333598996;0.350551199871815;4.5281847892759;0.577891399433266;-0.44891346744639;2.27444340376113;0.451060591315469;0.997349718124655;0.270741101835797;0.609655402444739;0.162538294379344;4.56275074764741;0.996561683834481;-0.647044190884123
1.6453335520452;0.227286979231096;0.337171026888294;0.552447374053178;0.468311344447144;0.227229683748033;2.00072832798666;0.990771453184438;-0.0379814958751169;0.481819757083009;0.814157538908171;0.536807353710721;0.476061726246602;-0.79015137462273;0.172171701394288;2.3362629790332;0.398023166378819;0.314887449410967
3.02890948767902;0.377579987786796;0.721410011851881;0.316173177651865;0.449351481547407;0.849745859636266;3.8779895535965;0.299516570122497;0.372699031386631;0.628068134199059;0.469475352276787;0.312810569051306;0.772145001143353;1.4705526499927;0.542230734422483;4.07025087657012;0.470508346155931;1.50230008403691
